rgn_id,common,sciname,year
9,oyster toadfish,opsanus tau,2017
10,oyster toadfish,opsanus tau,2017
11,oyster toadfish,opsanus tau,2017
1,big-eye soldierfish,ostichthys trachypoma,2017
4,big-eye soldierfish,ostichthys trachypoma,2017
5,big-eye soldierfish,ostichthys trachypoma,2017
10,big-eye soldierfish,ostichthys trachypoma,2017
11,big-eye soldierfish,ostichthys trachypoma,2017
1,big roughy,gephyroberyx darwinii,2017
2,big roughy,gephyroberyx darwinii,2017
3,big roughy,gephyroberyx darwinii,2017
4,big roughy,gephyroberyx darwinii,2017
5,big roughy,gephyroberyx darwinii,2017
7,big roughy,gephyroberyx darwinii,2017
8,big roughy,gephyroberyx darwinii,2017
10,big roughy,gephyroberyx darwinii,2017
11,big roughy,gephyroberyx darwinii,2017
1,atlantic thread herring,opisthonema oglinum,2017
2,atlantic thread herring,opisthonema oglinum,2017
3,atlantic thread herring,opisthonema oglinum,2017
4,atlantic thread herring,opisthonema oglinum,2017
5,atlantic thread herring,opisthonema oglinum,2017
6,atlantic thread herring,opisthonema oglinum,2017
7,atlantic thread herring,opisthonema oglinum,2017
8,atlantic thread herring,opisthonema oglinum,2017
9,atlantic thread herring,opisthonema oglinum,2017
10,atlantic thread herring,opisthonema oglinum,2017
11,atlantic thread herring,opisthonema oglinum,2017
1,offshore hake,merluccius albidus,2017
2,offshore hake,merluccius albidus,2017
3,offshore hake,merluccius albidus,2017
4,offshore hake,merluccius albidus,2017
6,offshore hake,merluccius albidus,2017
7,offshore hake,merluccius albidus,2017
1,singlespot frogfish,fowlerichthys radiosus,2017
4,singlespot frogfish,fowlerichthys radiosus,2017
10,singlespot frogfish,fowlerichthys radiosus,2017
1,shortbeard cusk-eel,lepophidium brevibarbe,2017
4,shortbeard cusk-eel,lepophidium brevibarbe,2017
1,fawn cusk-eel,lepophidium profundorum,2017
2,fawn cusk-eel,lepophidium profundorum,2017
3,fawn cusk-eel,lepophidium profundorum,2017
4,fawn cusk-eel,lepophidium profundorum,2017
5,fawn cusk-eel,lepophidium profundorum,2017
6,fawn cusk-eel,lepophidium profundorum,2017
7,fawn cusk-eel,lepophidium profundorum,2017
8,fawn cusk-eel,lepophidium profundorum,2017
9,fawn cusk-eel,lepophidium profundorum,2017
10,fawn cusk-eel,lepophidium profundorum,2017
11,fawn cusk-eel,lepophidium profundorum,2017
1,spotfin dragonet,foetorepus agassizii,2017
2,spotfin dragonet,foetorepus agassizii,2017
3,spotfin dragonet,foetorepus agassizii,2017
4,spotfin dragonet,foetorepus agassizii,2017
5,spotfin dragonet,foetorepus agassizii,2017
6,spotfin dragonet,foetorepus agassizii,2017
7,spotfin dragonet,foetorepus agassizii,2017
8,spotfin dragonet,foetorepus agassizii,2017
9,spotfin dragonet,foetorepus agassizii,2017
10,spotfin dragonet,foetorepus agassizii,2017
11,spotfin dragonet,foetorepus agassizii,2017
1,atlantic moonfish,selene setapinnis,2017
2,atlantic moonfish,selene setapinnis,2017
3,atlantic moonfish,selene setapinnis,2017
4,atlantic moonfish,selene setapinnis,2017
5,atlantic moonfish,selene setapinnis,2017
6,atlantic moonfish,selene setapinnis,2017
7,atlantic moonfish,selene setapinnis,2017
8,atlantic moonfish,selene setapinnis,2017
9,atlantic moonfish,selene setapinnis,2017
10,atlantic moonfish,selene setapinnis,2017
11,atlantic moonfish,selene setapinnis,2017
1,atlantic lookdown,selene vomer,2017
2,atlantic lookdown,selene vomer,2017
3,atlantic lookdown,selene vomer,2017
4,atlantic lookdown,selene vomer,2017
5,atlantic lookdown,selene vomer,2017
6,atlantic lookdown,selene vomer,2017
7,atlantic lookdown,selene vomer,2017
8,atlantic lookdown,selene vomer,2017
9,atlantic lookdown,selene vomer,2017
10,atlantic lookdown,selene vomer,2017
11,atlantic lookdown,selene vomer,2017
1,longfin yellowtail,seriola rivoliana,2017
2,longfin yellowtail,seriola rivoliana,2017
3,longfin yellowtail,seriola rivoliana,2017
4,longfin yellowtail,seriola rivoliana,2017
5,longfin yellowtail,seriola rivoliana,2017
7,longfin yellowtail,seriola rivoliana,2017
8,longfin yellowtail,seriola rivoliana,2017
10,longfin yellowtail,seriola rivoliana,2017
11,longfin yellowtail,seriola rivoliana,2017
1,banded rudderfish,seriola zonata,2017
2,banded rudderfish,seriola zonata,2017
3,banded rudderfish,seriola zonata,2017
4,banded rudderfish,seriola zonata,2017
5,banded rudderfish,seriola zonata,2017
6,banded rudderfish,seriola zonata,2017
7,banded rudderfish,seriola zonata,2017
8,banded rudderfish,seriola zonata,2017
9,banded rudderfish,seriola zonata,2017
10,banded rudderfish,seriola zonata,2017
11,banded rudderfish,seriola zonata,2017
1,florida pompano,trachinotus carolinus,2017
2,florida pompano,trachinotus carolinus,2017
3,florida pompano,trachinotus carolinus,2017
4,florida pompano,trachinotus carolinus,2017
5,florida pompano,trachinotus carolinus,2017
6,florida pompano,trachinotus carolinus,2017
7,florida pompano,trachinotus carolinus,2017
8,florida pompano,trachinotus carolinus,2017
9,florida pompano,trachinotus carolinus,2017
10,florida pompano,trachinotus carolinus,2017
11,florida pompano,trachinotus carolinus,2017
1,snake mackerel,gempylus serpens,2017
2,snake mackerel,gempylus serpens,2017
3,snake mackerel,gempylus serpens,2017
4,snake mackerel,gempylus serpens,2017
1,black snake mackerel,nealotus tripes,2017
2,black snake mackerel,nealotus tripes,2017
3,black snake mackerel,nealotus tripes,2017
4,black snake mackerel,nealotus tripes,2017
1,roudi escolar,promethichthys prometheus,2017
2,roudi escolar,promethichthys prometheus,2017
3,roudi escolar,promethichthys prometheus,2017
4,roudi escolar,promethichthys prometheus,2017
5,roudi escolar,promethichthys prometheus,2017
6,roudi escolar,promethichthys prometheus,2017
7,roudi escolar,promethichthys prometheus,2017
8,roudi escolar,promethichthys prometheus,2017
9,roudi escolar,promethichthys prometheus,2017
10,roudi escolar,promethichthys prometheus,2017
11,roudi escolar,promethichthys prometheus,2017
1,red goatfish,mullus auratus,2017
2,red goatfish,mullus auratus,2017
4,red goatfish,mullus auratus,2017
5,red goatfish,mullus auratus,2017
8,red goatfish,mullus auratus,2017
10,red goatfish,mullus auratus,2017
11,red goatfish,mullus auratus,2017
1,spotted goatfish,pseudupeneus maculatus,2017
4,spotted goatfish,pseudupeneus maculatus,2017
1,man-of-war fish,nomeus gronovii,2017
2,man-of-war fish,nomeus gronovii,2017
3,man-of-war fish,nomeus gronovii,2017
4,man-of-war fish,nomeus gronovii,2017
5,man-of-war fish,nomeus gronovii,2017
6,man-of-war fish,nomeus gronovii,2017
7,man-of-war fish,nomeus gronovii,2017
8,man-of-war fish,nomeus gronovii,2017
9,man-of-war fish,nomeus gronovii,2017
10,man-of-war fish,nomeus gronovii,2017
11,man-of-war fish,nomeus gronovii,2017
1,freckled driftfish,psenes cyanophrys,2017
2,freckled driftfish,psenes cyanophrys,2017
3,freckled driftfish,psenes cyanophrys,2017
4,freckled driftfish,psenes cyanophrys,2017
5,freckled driftfish,psenes cyanophrys,2017
7,freckled driftfish,psenes cyanophrys,2017
8,freckled driftfish,psenes cyanophrys,2017
10,freckled driftfish,psenes cyanophrys,2017
11,freckled driftfish,psenes cyanophrys,2017
1,bluefin driftfish,psenes pellucidus,2017
2,bluefin driftfish,psenes pellucidus,2017
3,bluefin driftfish,psenes pellucidus,2017
4,bluefin driftfish,psenes pellucidus,2017
5,bluefin driftfish,psenes pellucidus,2017
6,bluefin driftfish,psenes pellucidus,2017
7,bluefin driftfish,psenes pellucidus,2017
8,bluefin driftfish,psenes pellucidus,2017
9,bluefin driftfish,psenes pellucidus,2017
10,bluefin driftfish,psenes pellucidus,2017
11,bluefin driftfish,psenes pellucidus,2017
1,spotfin butterflyfish,chaetodon ocellatus,2017
2,spotfin butterflyfish,chaetodon ocellatus,2017
3,spotfin butterflyfish,chaetodon ocellatus,2017
4,spotfin butterflyfish,chaetodon ocellatus,2017
5,spotfin butterflyfish,chaetodon ocellatus,2017
6,spotfin butterflyfish,chaetodon ocellatus,2017
7,spotfin butterflyfish,chaetodon ocellatus,2017
8,spotfin butterflyfish,chaetodon ocellatus,2017
9,spotfin butterflyfish,chaetodon ocellatus,2017
10,spotfin butterflyfish,chaetodon ocellatus,2017
11,spotfin butterflyfish,chaetodon ocellatus,2017
1,foureye butterflyfish,chaetodon capistratus,2017
2,foureye butterflyfish,chaetodon capistratus,2017
3,foureye butterflyfish,chaetodon capistratus,2017
4,foureye butterflyfish,chaetodon capistratus,2017
5,foureye butterflyfish,chaetodon capistratus,2017
7,foureye butterflyfish,chaetodon capistratus,2017
8,foureye butterflyfish,chaetodon capistratus,2017
10,foureye butterflyfish,chaetodon capistratus,2017
11,foureye butterflyfish,chaetodon capistratus,2017
1,streamer bass,baldwinella aureorubens,2017
4,streamer bass,baldwinella aureorubens,2017
1,red cornetfish,fistularia petimba,2017
2,red cornetfish,fistularia petimba,2017
4,red cornetfish,fistularia petimba,2017
5,red cornetfish,fistularia petimba,2017
7,red cornetfish,fistularia petimba,2017
8,red cornetfish,fistularia petimba,2017
10,red cornetfish,fistularia petimba,2017
11,red cornetfish,fistularia petimba,2017
1,blue-spotted cornetfish,fistularia tabacaria,2017
2,blue-spotted cornetfish,fistularia tabacaria,2017
3,blue-spotted cornetfish,fistularia tabacaria,2017
4,blue-spotted cornetfish,fistularia tabacaria,2017
5,blue-spotted cornetfish,fistularia tabacaria,2017
6,blue-spotted cornetfish,fistularia tabacaria,2017
7,blue-spotted cornetfish,fistularia tabacaria,2017
8,blue-spotted cornetfish,fistularia tabacaria,2017
9,blue-spotted cornetfish,fistularia tabacaria,2017
10,blue-spotted cornetfish,fistularia tabacaria,2017
11,blue-spotted cornetfish,fistularia tabacaria,2017
1,florida lobsterette,nephropsis aculeata,2017
2,florida lobsterette,nephropsis aculeata,2017
3,florida lobsterette,nephropsis aculeata,2017
4,florida lobsterette,nephropsis aculeata,2017
5,florida lobsterette,nephropsis aculeata,2017
7,florida lobsterette,nephropsis aculeata,2017
8,florida lobsterette,nephropsis aculeata,2017
10,florida lobsterette,nephropsis aculeata,2017
11,florida lobsterette,nephropsis aculeata,2017
1,caribbean spiny lobster,panulirus argus,2017
2,caribbean spiny lobster,panulirus argus,2017
3,caribbean spiny lobster,panulirus argus,2017
4,caribbean spiny lobster,panulirus argus,2017
5,caribbean spiny lobster,panulirus argus,2017
7,caribbean spiny lobster,panulirus argus,2017
8,caribbean spiny lobster,panulirus argus,2017
10,caribbean spiny lobster,panulirus argus,2017
11,caribbean spiny lobster,panulirus argus,2017
1,harbor seal,phoca vitulina,2017
2,harbor seal,phoca vitulina,2017
3,harbor seal,phoca vitulina,2017
4,harbor seal,phoca vitulina,2017
5,harbor seal,phoca vitulina,2017
6,harbor seal,phoca vitulina,2017
7,harbor seal,phoca vitulina,2017
8,harbor seal,phoca vitulina,2017
9,harbor seal,phoca vitulina,2017
10,harbor seal,phoca vitulina,2017
11,harbor seal,phoca vitulina,2017
4,sea bream,archosargus rhomboidalis,2017
1,jolthead porgy,calamus bajonado,2017
2,jolthead porgy,calamus bajonado,2017
4,jolthead porgy,calamus bajonado,2017
5,jolthead porgy,calamus bajonado,2017
8,jolthead porgy,calamus bajonado,2017
10,jolthead porgy,calamus bajonado,2017
11,jolthead porgy,calamus bajonado,2017
1,sheepshead,archosargus probatocephalus,2017
2,sheepshead,archosargus probatocephalus,2017
3,sheepshead,archosargus probatocephalus,2017
4,sheepshead,archosargus probatocephalus,2017
5,sheepshead,archosargus probatocephalus,2017
6,sheepshead,archosargus probatocephalus,2017
7,sheepshead,archosargus probatocephalus,2017
8,sheepshead,archosargus probatocephalus,2017
9,sheepshead,archosargus probatocephalus,2017
10,sheepshead,archosargus probatocephalus,2017
11,sheepshead,archosargus probatocephalus,2017
1,longbill spearfish,tetrapturus pfluegeri,2017
2,longbill spearfish,tetrapturus pfluegeri,2017
4,longbill spearfish,tetrapturus pfluegeri,2017
5,longbill spearfish,tetrapturus pfluegeri,2017
8,longbill spearfish,tetrapturus pfluegeri,2017
10,longbill spearfish,tetrapturus pfluegeri,2017
11,longbill spearfish,tetrapturus pfluegeri,2017
1,skipjack tuna,katsuwonus pelamis,2017
2,skipjack tuna,katsuwonus pelamis,2017
3,skipjack tuna,katsuwonus pelamis,2017
4,skipjack tuna,katsuwonus pelamis,2017
5,skipjack tuna,katsuwonus pelamis,2017
8,skipjack tuna,katsuwonus pelamis,2017
10,skipjack tuna,katsuwonus pelamis,2017
11,skipjack tuna,katsuwonus pelamis,2017
1,blue marlin,makaira nigricans,2017
2,blue marlin,makaira nigricans,2017
4,blue marlin,makaira nigricans,2017
1,white marlin,kajikia albida,2017
2,white marlin,kajikia albida,2017
3,white marlin,kajikia albida,2017
4,white marlin,kajikia albida,2017
5,white marlin,kajikia albida,2017
6,white marlin,kajikia albida,2017
7,white marlin,kajikia albida,2017
8,white marlin,kajikia albida,2017
9,white marlin,kajikia albida,2017
10,white marlin,kajikia albida,2017
11,white marlin,kajikia albida,2017
1,atlantic spanish mackerel,scomberomorus maculatus,2017
2,atlantic spanish mackerel,scomberomorus maculatus,2017
3,atlantic spanish mackerel,scomberomorus maculatus,2017
4,atlantic spanish mackerel,scomberomorus maculatus,2017
5,atlantic spanish mackerel,scomberomorus maculatus,2017
7,atlantic spanish mackerel,scomberomorus maculatus,2017
8,atlantic spanish mackerel,scomberomorus maculatus,2017
10,atlantic spanish mackerel,scomberomorus maculatus,2017
11,atlantic spanish mackerel,scomberomorus maculatus,2017
1,cero,scomberomorus regalis,2017
2,cero,scomberomorus regalis,2017
3,cero,scomberomorus regalis,2017
4,cero,scomberomorus regalis,2017
5,cero,scomberomorus regalis,2017
6,cero,scomberomorus regalis,2017
7,cero,scomberomorus regalis,2017
8,cero,scomberomorus regalis,2017
9,cero,scomberomorus regalis,2017
10,cero,scomberomorus regalis,2017
11,cero,scomberomorus regalis,2017
1,roundscale spearfish,tetrapturus georgii,2017
2,roundscale spearfish,tetrapturus georgii,2017
4,roundscale spearfish,tetrapturus georgii,2017
5,roundscale spearfish,tetrapturus georgii,2017
8,roundscale spearfish,tetrapturus georgii,2017
10,roundscale spearfish,tetrapturus georgii,2017
11,roundscale spearfish,tetrapturus georgii,2017
1,sailfish,istiophorus platypterus,2017
2,sailfish,istiophorus platypterus,2017
3,sailfish,istiophorus platypterus,2017
4,sailfish,istiophorus platypterus,2017
5,sailfish,istiophorus platypterus,2017
7,sailfish,istiophorus platypterus,2017
8,sailfish,istiophorus platypterus,2017
10,sailfish,istiophorus platypterus,2017
11,sailfish,istiophorus platypterus,2017
1,king mackerel,scomberomorus cavalla,2017
2,king mackerel,scomberomorus cavalla,2017
4,king mackerel,scomberomorus cavalla,2017
5,king mackerel,scomberomorus cavalla,2017
8,king mackerel,scomberomorus cavalla,2017
10,king mackerel,scomberomorus cavalla,2017
11,king mackerel,scomberomorus cavalla,2017
1,frigate tuna,auxis thazard,2017
2,frigate tuna,auxis thazard,2017
3,frigate tuna,auxis thazard,2017
4,frigate tuna,auxis thazard,2017
5,frigate tuna,auxis thazard,2017
7,frigate tuna,auxis thazard,2017
8,frigate tuna,auxis thazard,2017
10,frigate tuna,auxis thazard,2017
11,frigate tuna,auxis thazard,2017
1,little tunny,euthynnus alletteratus,2017
2,little tunny,euthynnus alletteratus,2017
4,little tunny,euthynnus alletteratus,2017
5,little tunny,euthynnus alletteratus,2017
7,little tunny,euthynnus alletteratus,2017
8,little tunny,euthynnus alletteratus,2017
10,little tunny,euthynnus alletteratus,2017
11,little tunny,euthynnus alletteratus,2017
1,pompano dolphinfish,coryphaena equiselis,2017
4,pompano dolphinfish,coryphaena equiselis,2017
1,bullet tuna,auxis rochei,2017
2,bullet tuna,auxis rochei,2017
3,bullet tuna,auxis rochei,2017
4,bullet tuna,auxis rochei,2017
5,bullet tuna,auxis rochei,2017
7,bullet tuna,auxis rochei,2017
8,bullet tuna,auxis rochei,2017
10,bullet tuna,auxis rochei,2017
11,bullet tuna,auxis rochei,2017
1,blue tang,acanthurus coeruleus,2017
4,blue tang,acanthurus coeruleus,2017
5,blue tang,acanthurus coeruleus,2017
10,blue tang,acanthurus coeruleus,2017
11,blue tang,acanthurus coeruleus,2017
1,doctorfish,acanthurus chirurgus,2017
2,doctorfish,acanthurus chirurgus,2017
4,doctorfish,acanthurus chirurgus,2017
5,doctorfish,acanthurus chirurgus,2017
7,doctorfish,acanthurus chirurgus,2017
8,doctorfish,acanthurus chirurgus,2017
10,doctorfish,acanthurus chirurgus,2017
11,doctorfish,acanthurus chirurgus,2017
1,NA,molpadiodemas atlanticus,2017
2,NA,molpadiodemas atlanticus,2017
1,NA,paelopatides gigantea,2017
4,NA,paelopatides gigantea,2017
3,NA,mesothuria lactea,2017
1,daggertooth,anotopterus pharao,2017
2,daggertooth,anotopterus pharao,2017
3,daggertooth,anotopterus pharao,2017
4,daggertooth,anotopterus pharao,2017
5,daggertooth,anotopterus pharao,2017
6,daggertooth,anotopterus pharao,2017
7,daggertooth,anotopterus pharao,2017
8,daggertooth,anotopterus pharao,2017
9,daggertooth,anotopterus pharao,2017
10,daggertooth,anotopterus pharao,2017
11,daggertooth,anotopterus pharao,2017
1,common fangtooth,anoplogaster cornuta,2017
2,common fangtooth,anoplogaster cornuta,2017
3,common fangtooth,anoplogaster cornuta,2017
4,common fangtooth,anoplogaster cornuta,2017
5,common fangtooth,anoplogaster cornuta,2017
6,common fangtooth,anoplogaster cornuta,2017
7,common fangtooth,anoplogaster cornuta,2017
8,common fangtooth,anoplogaster cornuta,2017
9,common fangtooth,anoplogaster cornuta,2017
10,common fangtooth,anoplogaster cornuta,2017
11,common fangtooth,anoplogaster cornuta,2017
1,silver spinyfin,diretmus argenteus,2017
2,silver spinyfin,diretmus argenteus,2017
3,silver spinyfin,diretmus argenteus,2017
4,silver spinyfin,diretmus argenteus,2017
5,silver spinyfin,diretmus argenteus,2017
6,silver spinyfin,diretmus argenteus,2017
7,silver spinyfin,diretmus argenteus,2017
8,silver spinyfin,diretmus argenteus,2017
9,silver spinyfin,diretmus argenteus,2017
10,silver spinyfin,diretmus argenteus,2017
11,silver spinyfin,diretmus argenteus,2017
1,abyssal grenadier,coryphaenoides armatus,2017
2,abyssal grenadier,coryphaenoides armatus,2017
4,abyssal grenadier,coryphaenoides armatus,2017
