"","common","sciname","source","iucn_sid","rgn_id","status","status_scale","rgn_name","score","year"
"2902","great white shark","Carcharodon carcharias","IUCN",3855,13,"VU - Vulnerable","IUCN",NA,0.4,2017
"2903","greater amberjack","Seriola dumerili","IUCN",198643,1,NA,NA,"Offshore",0,2017
"2904","greater amberjack","Seriola dumerili","IUCN",198643,2,NA,NA,"Georges Bank",0,2017
"2905","greater amberjack","Seriola dumerili","IUCN",198643,3,NA,NA,"Gulf of Maine",0,2017
"2906","greater amberjack","Seriola dumerili","IUCN",198643,4,NA,NA,"Mid-Atlantic Bight",0,2017
"2907","greater amberjack","Seriola dumerili","IUCN",198643,5,NA,NA,"Connecticut",0,2017
"2908","greater amberjack","Seriola dumerili","IUCN",198643,6,NA,NA,"Maine",0,2017
"2909","greater amberjack","Seriola dumerili","IUCN",198643,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"2910","greater amberjack","Seriola dumerili","IUCN",198643,8,NA,NA,"Massachusetts-Virginian",0,2017
"2911","greater amberjack","Seriola dumerili","IUCN",198643,9,NA,NA,"New Hampshire",0,2017
"2912","greater amberjack","Seriola dumerili","IUCN",198643,10,NA,NA,"New York",0,2017
"2913","greater amberjack","Seriola dumerili","IUCN",198643,11,NA,NA,"Rhode Island",0,2017
"2914","greater amberjack","Seriola dumerili","IUCN",198643,12,NA,NA,NA,0,2017
"2915","greater amberjack","Seriola dumerili","IUCN",198643,13,"LC","IUCN",NA,0,2017
"2916","greenland shark","Somniosus microcephalus","IUCN",60213,1,NA,NA,"Offshore",0.2,2017
"2917","greenland shark","Somniosus microcephalus","IUCN",60213,2,NA,NA,"Georges Bank",0.2,2017
"2918","greenland shark","Somniosus microcephalus","IUCN",60213,3,NA,NA,"Gulf of Maine",0.2,2017
"2919","greenland shark","Somniosus microcephalus","IUCN",60213,4,NA,NA,"Mid-Atlantic Bight",0.2,2017
"2920","greenland shark","Somniosus microcephalus","IUCN",60213,5,NA,NA,"Connecticut",0.2,2017
"2921","greenland shark","Somniosus microcephalus","IUCN",60213,6,NA,NA,"Maine",0.2,2017
"2922","greenland shark","Somniosus microcephalus","IUCN",60213,7,NA,NA,"Massachusetts-Gulf of Maine",0.2,2017
"2923","greenland shark","Somniosus microcephalus","IUCN",60213,8,NA,NA,"Massachusetts-Virginian",0.2,2017
"2924","greenland shark","Somniosus microcephalus","IUCN",60213,9,NA,NA,"New Hampshire",0.2,2017
"2925","greenland shark","Somniosus microcephalus","IUCN",60213,10,NA,NA,"New York",0.2,2017
"2926","greenland shark","Somniosus microcephalus","IUCN",60213,11,NA,NA,"Rhode Island",0.2,2017
"2927","greenland shark","Somniosus microcephalus","IUCN",60213,12,"NNR","USA",NA,0.2,2017
"2928","greenland shark","Somniosus microcephalus","IUCN",60213,13,"NT","IUCN",NA,0.2,2017
"2929","greenland shark","Somniosus microcephalus","IUCN",60213,13,"NT - Near threatened","IUCN",NA,0.2,2017
"2930","grey snapper","Lutjanus griseus","IUCN",192941,1,NA,NA,"Offshore",0,2017
"2931","grey snapper","Lutjanus griseus","IUCN",192941,2,NA,NA,"Georges Bank",0,2017
"2932","grey snapper","Lutjanus griseus","IUCN",192941,3,NA,NA,"Gulf of Maine",0,2017
"2933","grey snapper","Lutjanus griseus","IUCN",192941,4,NA,NA,"Mid-Atlantic Bight",0,2017
"2934","grey snapper","Lutjanus griseus","IUCN",192941,5,NA,NA,"Connecticut",0,2017
"2935","grey snapper","Lutjanus griseus","IUCN",192941,6,NA,NA,"Maine",0,2017
"2936","grey snapper","Lutjanus griseus","IUCN",192941,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"2937","grey snapper","Lutjanus griseus","IUCN",192941,8,NA,NA,"Massachusetts-Virginian",0,2017
"2938","grey snapper","Lutjanus griseus","IUCN",192941,9,NA,NA,"New Hampshire",0,2017
"2939","grey snapper","Lutjanus griseus","IUCN",192941,10,"N5","NY","New York",0,2017
"2940","grey snapper","Lutjanus griseus","IUCN",192941,11,NA,NA,"Rhode Island",0,2017
"2941","grey snapper","Lutjanus griseus","IUCN",192941,12,"N5","USA",NA,0,2017
"2942","grey snapper","Lutjanus griseus","IUCN",192941,13,"LC","IUCN",NA,0,2017
"2943","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,1,NA,NA,"Offshore",0,2017
"2944","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,2,NA,NA,"Georges Bank",0,2017
"2945","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,3,NA,NA,"Gulf of Maine",0,2017
"2946","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,4,NA,NA,"Mid-Atlantic Bight",0,2017
"2947","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,5,NA,NA,"Connecticut",0,2017
"2948","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,6,NA,NA,"Maine",0,2017
"2949","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"2950","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,8,NA,NA,"Massachusetts-Virginian",0,2017
"2951","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,9,NA,NA,"New Hampshire",0,2017
"2952","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,10,NA,NA,"New York",0,2017
"2953","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,11,NA,NA,"Rhode Island",0,2017
"2954","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,12,NA,NA,NA,0,2017
"2955","grey's deepsea smelt","Bathylagichthys greyae","IUCN",18140358,13,"LC","IUCN",NA,0,2017
"2956","guachanche barracuda","Sphyraena guachancho","IUCN",190362,1,NA,NA,"Offshore",0,2017
"2957","guachanche barracuda","Sphyraena guachancho","IUCN",190362,2,NA,NA,"Georges Bank",0,2017
"2958","guachanche barracuda","Sphyraena guachancho","IUCN",190362,3,NA,NA,"Gulf of Maine",0,2017
"2959","guachanche barracuda","Sphyraena guachancho","IUCN",190362,4,NA,NA,"Mid-Atlantic Bight",0,2017
"2960","guachanche barracuda","Sphyraena guachancho","IUCN",190362,5,NA,NA,"Connecticut",0,2017
"2961","guachanche barracuda","Sphyraena guachancho","IUCN",190362,6,NA,NA,"Maine",0,2017
"2962","guachanche barracuda","Sphyraena guachancho","IUCN",190362,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"2963","guachanche barracuda","Sphyraena guachancho","IUCN",190362,8,NA,NA,"Massachusetts-Virginian",0,2017
"2964","guachanche barracuda","Sphyraena guachancho","IUCN",190362,9,NA,NA,"New Hampshire",0,2017
"2965","guachanche barracuda","Sphyraena guachancho","IUCN",190362,10,NA,NA,"New York",0,2017
"2966","guachanche barracuda","Sphyraena guachancho","IUCN",190362,11,NA,NA,"Rhode Island",0,2017
"2967","guachanche barracuda","Sphyraena guachancho","IUCN",190362,12,"N5","USA",NA,0,2017
"2968","guachanche barracuda","Sphyraena guachancho","IUCN",190362,13,"LC","IUCN",NA,0,2017
"2969","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,1,NA,NA,"Offshore",NA,2017
"2970","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,2,NA,NA,"Georges Bank",NA,2017
"2971","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,3,NA,NA,"Gulf of Maine",NA,2017
"2972","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"2973","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,5,NA,NA,"Connecticut",NA,2017
"2974","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,6,NA,NA,"Maine",NA,2017
"2975","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"2976","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",NA,2017
"2977","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,9,NA,NA,"New Hampshire",NA,2017
"2978","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,10,"NNR","NY","New York",NA,2017
"2979","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,11,"NNR","RI","Rhode Island",NA,2017
"2980","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,12,"NNR","USA",NA,NA,2017
"2981","gulf stream flounder","Citharichthys arctifrons","dataportal",NA,13,NA,"IUCN",NA,NA,2017
"2982","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,1,NA,NA,"Offshore",0,2017
"2983","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,2,NA,NA,"Georges Bank",0,2017
"2984","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,3,NA,NA,"Gulf of Maine",0,2017
"2985","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,4,NA,NA,"Mid-Atlantic Bight",0,2017
"2986","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,5,NA,NA,"Connecticut",0,2017
"2987","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,6,NA,NA,"Maine",0,2017
"2988","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"2989","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,8,NA,NA,"Massachusetts-Virginian",0,2017
"2990","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,9,NA,NA,"New Hampshire",0,2017
"2991","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,10,NA,NA,"New York",0,2017
"2992","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,11,NA,NA,"Rhode Island",0,2017
"2993","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,12,NA,NA,NA,0,2017
"2994","gyre flyingfish","Prognichthys glaphyrae","IUCN",20885921,13,"LC","IUCN",NA,0,2017
"2995","haddock","Melanogrammus aeglefinus","dataportal",NA,1,NA,NA,"Offshore",0.4,2017
"2996","haddock","Melanogrammus aeglefinus","dataportal",NA,2,NA,NA,"Georges Bank",0.4,2017
"2997","haddock","Melanogrammus aeglefinus","dataportal",NA,3,NA,NA,"Gulf of Maine",0.4,2017
"2998","haddock","Melanogrammus aeglefinus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0.4,2017
"2999","haddock","Melanogrammus aeglefinus","dataportal",NA,5,NA,NA,"Connecticut",0.4,2017
"3000","haddock","Melanogrammus aeglefinus","dataportal",NA,6,NA,NA,"Maine",0.4,2017
"3001","haddock","Melanogrammus aeglefinus","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",0.4,2017
"3002","haddock","Melanogrammus aeglefinus","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",0.4,2017
"3003","haddock","Melanogrammus aeglefinus","dataportal",NA,9,NA,NA,"New Hampshire",0.4,2017
"3004","haddock","Melanogrammus aeglefinus","dataportal",NA,10,NA,NA,"New York",0.4,2017
"3005","haddock","Melanogrammus aeglefinus","dataportal",NA,11,"NNR","RI","Rhode Island",0.4,2017
"3006","haddock","Melanogrammus aeglefinus","dataportal",NA,12,"NNR","USA",NA,0.4,2017
"3007","haddock","Melanogrammus aeglefinus","dataportal",NA,13,"VU - Vulnerable","IUCN",NA,0.4,2017
"3008","hakeling","Physiculus fulvus","IUCN",190091,1,NA,NA,"Offshore",0,2017
"3009","hakeling","Physiculus fulvus","IUCN",190091,2,NA,NA,"Georges Bank",0,2017
"3010","hakeling","Physiculus fulvus","IUCN",190091,3,NA,NA,"Gulf of Maine",0,2017
"3011","hakeling","Physiculus fulvus","IUCN",190091,4,NA,NA,"Mid-Atlantic Bight",0,2017
"3012","hakeling","Physiculus fulvus","IUCN",190091,5,NA,NA,"Connecticut",0,2017
"3013","hakeling","Physiculus fulvus","IUCN",190091,6,NA,NA,"Maine",0,2017
"3014","hakeling","Physiculus fulvus","IUCN",190091,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"3015","hakeling","Physiculus fulvus","IUCN",190091,8,NA,NA,"Massachusetts-Virginian",0,2017
"3016","hakeling","Physiculus fulvus","IUCN",190091,9,NA,NA,"New Hampshire",0,2017
"3017","hakeling","Physiculus fulvus","IUCN",190091,10,NA,NA,"New York",0,2017
"3018","hakeling","Physiculus fulvus","IUCN",190091,11,NA,NA,"Rhode Island",0,2017
"3019","hakeling","Physiculus fulvus","IUCN",190091,12,"NNR","USA",NA,0,2017
"3020","hakeling","Physiculus fulvus","IUCN",190091,13,"LC","IUCN",NA,0,2017
"3021","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,1,NA,NA,"Offshore",0,2017
"3022","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,2,NA,NA,"Georges Bank",0,2017
"3023","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,3,NA,NA,"Gulf of Maine",0,2017
"3024","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,4,NA,NA,"Mid-Atlantic Bight",0,2017
"3025","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,5,NA,NA,"Connecticut",0,2017
"3026","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,6,NA,NA,"Maine",0,2017
"3027","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"3028","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,8,NA,NA,"Massachusetts-Virginian",0,2017
"3029","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,9,NA,NA,"New Hampshire",0,2017
"3030","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,10,NA,NA,"New York",0,2017
"3031","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,11,NA,NA,"Rhode Island",0,2017
"3032","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,12,NA,NA,NA,0,2017
"3033","half-naked hatchetfish","Argyropelecus hemigymnus","IUCN",154998,13,"LC","IUCN",NA,0,2017
"3034","harbor porpoise","Phocoena phocoena","dataportal",NA,1,NA,NA,"Offshore",0.1,2017
"3035","harbor porpoise","Phocoena phocoena","dataportal",NA,2,NA,NA,"Georges Bank",0.1,2017
"3036","harbor porpoise","Phocoena phocoena","dataportal",NA,3,NA,NA,"Gulf of Maine",0.1,2017
"3037","harbor porpoise","Phocoena phocoena","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0.1,2017
"3038","harbor porpoise","Phocoena phocoena","dataportal",NA,5,"N4N5","CT","Connecticut",0.1,2017
"3039","harbor porpoise","Phocoena phocoena","dataportal",NA,6,"N4N5","ME","Maine",0.1,2017
"3040","harbor porpoise","Phocoena phocoena","dataportal",NA,7,"S4","MA","Massachusetts-Gulf of Maine",0.2,2017
"3041","harbor porpoise","Phocoena phocoena","dataportal",NA,8,"S4","MA","Massachusetts-Virginian",0.2,2017
"3042","harbor porpoise","Phocoena phocoena","dataportal",NA,9,NA,NA,"New Hampshire",0.1,2017
"3043","harbor porpoise","Phocoena phocoena","dataportal",NA,10,"S4","NY","New York",0.2,2017
"3044","harbor porpoise","Phocoena phocoena","dataportal",NA,11,NA,NA,"Rhode Island",0.1,2017
"3045","harbor porpoise","Phocoena phocoena","dataportal",NA,12,"N4N5","USA",NA,0.1,2017
"3046","harbor porpoise","Phocoena phocoena","dataportal",NA,13,"LC - Least concern","IUCN",NA,0,2017
"3047","hatchetfish","Argyropelecus gigas","IUCN",18253282,1,NA,NA,"Offshore",0,2017
"3048","hatchetfish","Argyropelecus gigas","IUCN",18253282,2,NA,NA,"Georges Bank",0,2017
"3049","hatchetfish","Argyropelecus gigas","IUCN",18253282,3,NA,NA,"Gulf of Maine",0,2017
"3050","hatchetfish","Argyropelecus gigas","IUCN",18253282,4,NA,NA,"Mid-Atlantic Bight",0,2017
"3051","hatchetfish","Argyropelecus gigas","IUCN",18253282,5,NA,NA,"Connecticut",0,2017
"3052","hatchetfish","Argyropelecus gigas","IUCN",18253282,6,NA,NA,"Maine",0,2017
"3053","hatchetfish","Argyropelecus gigas","IUCN",18253282,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"3054","hatchetfish","Argyropelecus gigas","IUCN",18253282,8,NA,NA,"Massachusetts-Virginian",0,2017
"3055","hatchetfish","Argyropelecus gigas","IUCN",18253282,9,NA,NA,"New Hampshire",0,2017
"3056","hatchetfish","Argyropelecus gigas","IUCN",18253282,10,NA,NA,"New York",0,2017
"3057","hatchetfish","Argyropelecus gigas","IUCN",18253282,11,NA,NA,"Rhode Island",0,2017
"3058","hatchetfish","Argyropelecus gigas","IUCN",18253282,12,NA,NA,NA,0,2017
"3059","hatchetfish","Argyropelecus gigas","IUCN",18253282,13,"LC","IUCN",NA,0,2017
"3060","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,1,NA,NA,"Offshore",0,2017
"3061","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,2,NA,NA,"Georges Bank",0,2017
"3062","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,3,NA,NA,"Gulf of Maine",0,2017
"3063","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,4,NA,NA,"Mid-Atlantic Bight",0,2017
"3064","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,5,NA,NA,"Connecticut",0,2017
"3065","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,6,NA,NA,"Maine",0,2017
"3066","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"3067","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,8,NA,NA,"Massachusetts-Virginian",0,2017
"3068","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,9,NA,NA,"New Hampshire",0,2017
"3069","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,10,NA,NA,"New York",0,2017
"3070","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,11,NA,NA,"Rhode Island",0,2017
"3071","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,12,NA,NA,NA,0,2017
"3072","hawaiian halosaurid fish","Aldrovandia phalacra","IUCN",195838,13,"LC","IUCN",NA,0,2017
"3073","headlight fish","Diaphus effulgens","IUCN",15598639,1,NA,NA,"Offshore",0,2017
"3074","headlight fish","Diaphus effulgens","IUCN",15598639,2,NA,NA,"Georges Bank",0,2017
"3075","headlight fish","Diaphus effulgens","IUCN",15598639,3,NA,NA,"Gulf of Maine",0,2017
"3076","headlight fish","Diaphus effulgens","IUCN",15598639,4,NA,NA,"Mid-Atlantic Bight",0,2017
"3077","headlight fish","Diaphus effulgens","IUCN",15598639,5,NA,NA,"Connecticut",0,2017
"3078","headlight fish","Diaphus effulgens","IUCN",15598639,6,NA,NA,"Maine",0,2017
"3079","headlight fish","Diaphus effulgens","IUCN",15598639,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"3080","headlight fish","Diaphus effulgens","IUCN",15598639,8,NA,NA,"Massachusetts-Virginian",0,2017
"3081","headlight fish","Diaphus effulgens","IUCN",15598639,9,NA,NA,"New Hampshire",0,2017
"3082","headlight fish","Diaphus effulgens","IUCN",15598639,10,NA,NA,"New York",0,2017
"3083","headlight fish","Diaphus effulgens","IUCN",15598639,11,NA,NA,"Rhode Island",0,2017
"3084","headlight fish","Diaphus effulgens","IUCN",15598639,12,NA,NA,NA,0,2017
"3085","headlight fish","Diaphus effulgens","IUCN",15598639,13,"LC","IUCN",NA,0,2017
"3086","herring gull","Larus smithsonianus","dataportal",NA,1,NA,NA,"Offshore",NA,2017
"3087","herring gull","Larus smithsonianus","dataportal",NA,2,NA,NA,"Georges Bank",NA,2017
"3088","herring gull","Larus smithsonianus","dataportal",NA,3,NA,NA,"Gulf of Maine",NA,2017
"3089","herring gull","Larus smithsonianus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"3090","herring gull","Larus smithsonianus","dataportal",NA,5,NA,NA,"Connecticut",NA,2017
"3091","herring gull","Larus smithsonianus","dataportal",NA,6,NA,NA,"Maine",NA,2017
"3092","herring gull","Larus smithsonianus","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"3093","herring gull","Larus smithsonianus","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",NA,2017
"3094","herring gull","Larus smithsonianus","dataportal",NA,9,NA,NA,"New Hampshire",NA,2017
"3095","herring gull","Larus smithsonianus","dataportal",NA,10,NA,NA,"New York",NA,2017
"3096","herring gull","Larus smithsonianus","dataportal",NA,11,NA,NA,"Rhode Island",NA,2017
"3097","herring gull","Larus smithsonianus","dataportal",NA,12,NA,NA,NA,NA,2017
"3098","herring gull","Larus smithsonianus","dataportal",NA,13,NA,NA,NA,NA,2017
"3099","hickory shad","Alosa mediocris","dataportal",NA,1,NA,NA,"Offshore",0.2,2017
"3100","hickory shad","Alosa mediocris","dataportal",NA,2,NA,NA,"Georges Bank",0.2,2017
"3101","hickory shad","Alosa mediocris","dataportal",NA,3,NA,NA,"Gulf of Maine",0.2,2017
"3102","hickory shad","Alosa mediocris","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0.2,2017
"3103","hickory shad","Alosa mediocris","dataportal",NA,5,"S2","CT","Connecticut",0.6,2017
"3104","hickory shad","Alosa mediocris","dataportal",NA,6,"S4","ME","Maine",0.2,2017
"3105","hickory shad","Alosa mediocris","dataportal",NA,7,"N4","MA","Massachusetts-Gulf of Maine",0.2,2017
"3106","hickory shad","Alosa mediocris","dataportal",NA,8,"N4","MA","Massachusetts-Virginian",0.2,2017
"3107","hickory shad","Alosa mediocris","dataportal",NA,9,"N4","NH","New Hampshire",0.2,2017
"3108","hickory shad","Alosa mediocris","dataportal",NA,10,"S2","NY","New York",0.6,2017
"3109","hickory shad","Alosa mediocris","dataportal",NA,11,"N4","RI","Rhode Island",0.2,2017
"3110","hickory shad","Alosa mediocris","dataportal",NA,12,"N4","USA",NA,0.2,2017
