rgn_id,stock_id,year,bbmsy
1,Chanos_chanos-77,2003,1.73252879441107
1,Chanos_chanos-77,2004,1.74329631004907
1,Chanos_chanos-77,2005,1.75434857143895
1,Chanos_chanos-77,2006,1.76728177963656
1,Chanos_chanos-77,2007,1.78176620340231
1,Chanos_chanos-77,2008,1.79351950338718
1,Chanos_chanos-77,2009,1.80917001820682
1,Chanos_chanos-77,2010,1.83356737747946
1,Chanos_chanos-77,2011,1.78373566771545
1,Chanos_chanos-77,2012,1.67199676988515
1,Chanos_chanos-77,2013,1.51970726107616
1,Chanos_chanos-77,2014,1.28634028434866
1,Lamna_nasus-21,2001,0.41650999334741
1,Lamna_nasus-21,2002,0.384693257744483
1,Lamna_nasus-21,2003,0.361553813669627
1,Lamna_nasus-21,2004,0.347091661122842
1,Lamna_nasus-21,2005,0.338414369594771
1,Lamna_nasus-21,2006,0.338414369594771
1,Lamna_nasus-21,2007,0.344199230613485
1,Lamna_nasus-21,2008,0.355768952650913
1,Lamna_nasus-21,2009,0.373123535707055
1,Lamna_nasus-21,2010,0.336887809048166
1,Lamna_nasus-21,2011,0.331826055656791
1,Lamna_nasus-21,2012,0.326764302265417
1,Lamna_nasus-21,2013,0.321702548874041
1,Lamna_nasus-21,2014,0.316640795482668
1,Acanthocybium_solandri-31,2001,1.24544806953465
1,Acanthocybium_solandri-31,2002,1.24263583427645
1,Acanthocybium_solandri-31,2003,1.24485535774481
1,Acanthocybium_solandri-31,2004,1.23284816708355
1,Acanthocybium_solandri-31,2005,1.20060966941961
1,Acanthocybium_solandri-31,2006,1.15528543339846
1,Acanthocybium_solandri-31,2007,1.106088325526
1,Acanthocybium_solandri-31,2008,1.06558717004121
1,Acanthocybium_solandri-31,2009,1.04610560028989
1,Acanthocybium_solandri-31,2010,1.04946693776844
1,Acanthocybium_solandri-31,2011,1.08223289187275
1,Acanthocybium_solandri-31,2012,1.10988941680552
1,Acanthocybium_solandri-31,2013,1.12418662280426
1,Acanthocybium_solandri-31,2014,1.14363613671343
1,Acanthocybium_solandri-77,2001,1.56463081318147
1,Acanthocybium_solandri-77,2002,1.53466132344088
1,Acanthocybium_solandri-77,2003,1.46037170318869
1,Acanthocybium_solandri-77,2004,1.36468518923219
1,Acanthocybium_solandri-77,2005,1.27088807255807
1,Acanthocybium_solandri-77,2006,1.17219967642423
1,Acanthocybium_solandri-77,2007,1.07416452338011
1,Acanthocybium_solandri-77,2008,1.01271832746701
1,Acanthocybium_solandri-77,2009,0.973146621189511
1,Acanthocybium_solandri-77,2010,0.940036448179466
1,Acanthocybium_solandri-77,2011,0.888631207307134
1,Acanthocybium_solandri-77,2012,0.788914956122795
1,Acanthocybium_solandri-77,2013,0.696793563935105
1,Acanthocybium_solandri-77,2014,0.596214642608504
1,Auxis_thazard-31,2001,0.49592524071262
1,Auxis_thazard-31,2002,0.450474569186939
1,Auxis_thazard-31,2003,0.419967780004291
1,Auxis_thazard-31,2004,0.381002785924159
1,Auxis_thazard-31,2005,0.338963236339678
1,Auxis_thazard-31,2006,0.305586336888544
1,Auxis_thazard-31,2007,0.272467761188412
1,Auxis_thazard-31,2008,0.241000212522481
1,Auxis_thazard-31,2009,0.224677634172582
1,Auxis_thazard-31,2010,0.218093402166907
1,Auxis_thazard-31,2011,0.216004368986495
1,Auxis_thazard-31,2012,0.226251003414216
1,Auxis_thazard-31,2013,0.254584028825379
1,Auxis_thazard-31,2014,0.309426208895599
1,Euthynnus_alletteratus-31,2001,0.816347837728755
1,Euthynnus_alletteratus-31,2002,0.739011778572522
1,Euthynnus_alletteratus-31,2003,0.684315680267806
1,Euthynnus_alletteratus-31,2004,0.637086381772747
1,Euthynnus_alletteratus-31,2005,0.597205126784601
1,Euthynnus_alletteratus-31,2006,0.545481283232386
1,Euthynnus_alletteratus-31,2007,0.504477541596016
1,Euthynnus_alletteratus-31,2008,0.461621706446451
1,Euthynnus_alletteratus-31,2009,0.41454415504126
1,Euthynnus_alletteratus-31,2010,0.366076832737746
1,Euthynnus_alletteratus-31,2011,0.35111801794115
1,Euthynnus_alletteratus-31,2012,0.344899474109058
1,Euthynnus_alletteratus-31,2013,0.347993383187742
1,Euthynnus_alletteratus-31,2014,0.370570119365594
1,Katsuwonus_pelamis-21,2001,1.3
1,Katsuwonus_pelamis-21,2002,1.23
1,Katsuwonus_pelamis-21,2003,1.44
1,Katsuwonus_pelamis-21,2004,1.45
1,Katsuwonus_pelamis-21,2005,1.4
1,Katsuwonus_pelamis-21,2006,1.36
1,Katsuwonus_pelamis-21,2007,1.38
1,Katsuwonus_pelamis-21,2008,1.42
1,Katsuwonus_pelamis-21,2009,1.51
1,Katsuwonus_pelamis-21,2010,1.46
1,Katsuwonus_pelamis-21,2011,1.5
1,Katsuwonus_pelamis-21,2012,1.31
1,Katsuwonus_pelamis-21,2013,1.2
1,Katsuwonus_pelamis-21,2014,1.29
1,Katsuwonus_pelamis-31,2001,1.3
1,Katsuwonus_pelamis-31,2002,1.23
1,Katsuwonus_pelamis-31,2003,1.44
1,Katsuwonus_pelamis-31,2004,1.45
1,Katsuwonus_pelamis-31,2005,1.4
1,Katsuwonus_pelamis-31,2006,1.36
1,Katsuwonus_pelamis-31,2007,1.38
1,Katsuwonus_pelamis-31,2008,1.42
1,Katsuwonus_pelamis-31,2009,1.51
1,Katsuwonus_pelamis-31,2010,1.46
1,Katsuwonus_pelamis-31,2011,1.5
1,Katsuwonus_pelamis-31,2012,1.31
1,Katsuwonus_pelamis-31,2013,1.2
1,Katsuwonus_pelamis-31,2014,1.29
1,Katsuwonus_pelamis-61,2001,2.12
1,Katsuwonus_pelamis-61,2002,2.04
1,Katsuwonus_pelamis-61,2003,1.74
1,Katsuwonus_pelamis-61,2004,1.61
1,Katsuwonus_pelamis-61,2005,1.78
1,Katsuwonus_pelamis-61,2006,1.88
1,Katsuwonus_pelamis-61,2007,2.01
1,Katsuwonus_pelamis-61,2008,1.79
1,Katsuwonus_pelamis-61,2009,1.73
1,Katsuwonus_pelamis-61,2010,1.79
1,Katsuwonus_pelamis-61,2011,1.71
1,Katsuwonus_pelamis-61,2012,1.70054545454544
1,Katsuwonus_pelamis-61,2013,1.67790909090908
1,Katsuwonus_pelamis-61,2014,1.65527272727272
1,Katsuwonus_pelamis-67,2001,2.12
1,Katsuwonus_pelamis-67,2002,2.04
1,Katsuwonus_pelamis-67,2003,1.74
1,Katsuwonus_pelamis-67,2004,1.61
1,Katsuwonus_pelamis-67,2005,1.78
1,Katsuwonus_pelamis-67,2006,1.88
1,Katsuwonus_pelamis-67,2007,2.01
1,Katsuwonus_pelamis-67,2008,1.79
1,Katsuwonus_pelamis-67,2009,1.73
1,Katsuwonus_pelamis-67,2010,1.79
1,Katsuwonus_pelamis-67,2011,1.71
1,Katsuwonus_pelamis-67,2012,1.70054545454544
1,Katsuwonus_pelamis-67,2013,1.67790909090908
1,Katsuwonus_pelamis-67,2014,1.65527272727272
1,Katsuwonus_pelamis-77,2001,2.12
1,Katsuwonus_pelamis-77,2002,2.04
