"","rgn_id","common","sciname","year"
"4699",10,"oceanic whitetip shark","carcharhinus longimanus",2017
"4700",11,"oceanic whitetip shark","carcharhinus longimanus",2017
"4701",1,"tiger shark","galeocerdo cuvier",2017
"4702",2,"tiger shark","galeocerdo cuvier",2017
"4703",3,"tiger shark","galeocerdo cuvier",2017
"4704",4,"tiger shark","galeocerdo cuvier",2017
"4705",5,"tiger shark","galeocerdo cuvier",2017
"4706",6,"tiger shark","galeocerdo cuvier",2017
"4707",7,"tiger shark","galeocerdo cuvier",2017
"4708",8,"tiger shark","galeocerdo cuvier",2017
"4709",9,"tiger shark","galeocerdo cuvier",2017
"4710",10,"tiger shark","galeocerdo cuvier",2017
"4711",11,"tiger shark","galeocerdo cuvier",2017
"4712",1,"lemon shark","negaprion brevirostris",2017
"4713",2,"lemon shark","negaprion brevirostris",2017
"4714",3,"lemon shark","negaprion brevirostris",2017
"4715",4,"lemon shark","negaprion brevirostris",2017
"4716",5,"lemon shark","negaprion brevirostris",2017
"4717",6,"lemon shark","negaprion brevirostris",2017
"4718",7,"lemon shark","negaprion brevirostris",2017
"4719",8,"lemon shark","negaprion brevirostris",2017
"4720",9,"lemon shark","negaprion brevirostris",2017
"4721",10,"lemon shark","negaprion brevirostris",2017
"4722",11,"lemon shark","negaprion brevirostris",2017
"4723",1,"blue shark","prionace glauca",2017
"4724",2,"blue shark","prionace glauca",2017
"4725",3,"blue shark","prionace glauca",2017
"4726",4,"blue shark","prionace glauca",2017
"4727",5,"blue shark","prionace glauca",2017
"4728",6,"blue shark","prionace glauca",2017
"4729",7,"blue shark","prionace glauca",2017
"4730",8,"blue shark","prionace glauca",2017
"4731",9,"blue shark","prionace glauca",2017
"4732",10,"blue shark","prionace glauca",2017
"4733",11,"blue shark","prionace glauca",2017
"4734",1,"scalloped hammerhead","sphyrna lewini",2017
"4735",2,"scalloped hammerhead","sphyrna lewini",2017
"4736",3,"scalloped hammerhead","sphyrna lewini",2017
"4737",4,"scalloped hammerhead","sphyrna lewini",2017
"4738",5,"scalloped hammerhead","sphyrna lewini",2017
"4739",6,"scalloped hammerhead","sphyrna lewini",2017
"4740",7,"scalloped hammerhead","sphyrna lewini",2017
"4741",8,"scalloped hammerhead","sphyrna lewini",2017
"4742",9,"scalloped hammerhead","sphyrna lewini",2017
"4743",10,"scalloped hammerhead","sphyrna lewini",2017
"4744",11,"scalloped hammerhead","sphyrna lewini",2017
"4745",1,"great hammerhead","sphyrna mokarran",2017
"4746",4,"great hammerhead","sphyrna mokarran",2017
"4747",5,"great hammerhead","sphyrna mokarran",2017
"4748",10,"great hammerhead","sphyrna mokarran",2017
"4749",1,"bonnethead shark","sphyrna tiburo",2017
"4750",2,"bonnethead shark","sphyrna tiburo",2017
"4751",3,"bonnethead shark","sphyrna tiburo",2017
"4752",4,"bonnethead shark","sphyrna tiburo",2017
"4753",5,"bonnethead shark","sphyrna tiburo",2017
"4754",6,"bonnethead shark","sphyrna tiburo",2017
"4755",7,"bonnethead shark","sphyrna tiburo",2017
"4756",8,"bonnethead shark","sphyrna tiburo",2017
"4757",9,"bonnethead shark","sphyrna tiburo",2017
"4758",10,"bonnethead shark","sphyrna tiburo",2017
"4759",11,"bonnethead shark","sphyrna tiburo",2017
"4760",1,"smooth hammerhead","sphyrna zygaena",2017
"4761",2,"smooth hammerhead","sphyrna zygaena",2017
"4762",3,"smooth hammerhead","sphyrna zygaena",2017
"4763",4,"smooth hammerhead","sphyrna zygaena",2017
"4764",5,"smooth hammerhead","sphyrna zygaena",2017
"4765",6,"smooth hammerhead","sphyrna zygaena",2017
"4766",7,"smooth hammerhead","sphyrna zygaena",2017
"4767",8,"smooth hammerhead","sphyrna zygaena",2017
"4768",9,"smooth hammerhead","sphyrna zygaena",2017
"4769",10,"smooth hammerhead","sphyrna zygaena",2017
"4770",11,"smooth hammerhead","sphyrna zygaena",2017
"4771",3,"harp seal","pagophilus groenlandicus",2017
"4772",6,"harp seal","pagophilus groenlandicus",2017
"4773",1,"portuguese dogfish","centroscymnus coelolepis",2017
"4774",2,"portuguese dogfish","centroscymnus coelolepis",2017
"4775",3,"portuguese dogfish","centroscymnus coelolepis",2017
"4776",4,"portuguese dogfish","centroscymnus coelolepis",2017
"4777",5,"portuguese dogfish","centroscymnus coelolepis",2017
"4778",6,"portuguese dogfish","centroscymnus coelolepis",2017
"4779",7,"portuguese dogfish","centroscymnus coelolepis",2017
"4780",8,"portuguese dogfish","centroscymnus coelolepis",2017
"4781",9,"portuguese dogfish","centroscymnus coelolepis",2017
"4782",10,"portuguese dogfish","centroscymnus coelolepis",2017
"4783",11,"portuguese dogfish","centroscymnus coelolepis",2017
"4784",1,"bramble shark","echinorhinus brucus",2017
"4785",2,"bramble shark","echinorhinus brucus",2017
"4786",3,"bramble shark","echinorhinus brucus",2017
"4787",4,"bramble shark","echinorhinus brucus",2017
"4788",5,"bramble shark","echinorhinus brucus",2017
"4789",6,"bramble shark","echinorhinus brucus",2017
"4790",7,"bramble shark","echinorhinus brucus",2017
"4791",8,"bramble shark","echinorhinus brucus",2017
"4792",9,"bramble shark","echinorhinus brucus",2017
"4793",10,"bramble shark","echinorhinus brucus",2017
"4794",11,"bramble shark","echinorhinus brucus",2017
"4795",1,"fleshynose catshark","apristurus melanoasper",2017
"4796",2,"fleshynose catshark","apristurus melanoasper",2017
"4797",3,"fleshynose catshark","apristurus melanoasper",2017
"4798",4,"fleshynose catshark","apristurus melanoasper",2017
"4799",5,"fleshynose catshark","apristurus melanoasper",2017
"4800",6,"fleshynose catshark","apristurus melanoasper",2017
"4801",7,"fleshynose catshark","apristurus melanoasper",2017
"4802",8,"fleshynose catshark","apristurus melanoasper",2017
"4803",9,"fleshynose catshark","apristurus melanoasper",2017
"4804",10,"fleshynose catshark","apristurus melanoasper",2017
"4805",11,"fleshynose catshark","apristurus melanoasper",2017
"4806",1,"blackmouth splitfin","synagrops japonicus",2017
"4807",2,"blackmouth splitfin","synagrops japonicus",2017
"4808",3,"blackmouth splitfin","synagrops japonicus",2017
"4809",4,"blackmouth splitfin","synagrops japonicus",2017
"4810",5,"blackmouth splitfin","synagrops japonicus",2017
"4811",6,"blackmouth splitfin","synagrops japonicus",2017
"4812",7,"blackmouth splitfin","synagrops japonicus",2017
"4813",8,"blackmouth splitfin","synagrops japonicus",2017
"4814",9,"blackmouth splitfin","synagrops japonicus",2017
"4815",10,"blackmouth splitfin","synagrops japonicus",2017
"4816",11,"blackmouth splitfin","synagrops japonicus",2017
"4817",1,NA,"chaenophryne ramifera",2017
"4818",2,NA,"chaenophryne ramifera",2017
"4819",3,NA,"chaenophryne ramifera",2017
"4820",4,NA,"chaenophryne ramifera",2017
"4821",1,NA,"dolopichthys allector",2017
"4822",2,NA,"dolopichthys allector",2017
"4823",3,NA,"dolopichthys allector",2017
"4824",4,NA,"dolopichthys allector",2017
"4825",1,"short-rod anglerfish","microlophichthys microlophus",2017
"4826",2,"short-rod anglerfish","microlophichthys microlophus",2017
"4827",3,"short-rod anglerfish","microlophichthys microlophus",2017
"4828",4,"short-rod anglerfish","microlophichthys microlophus",2017
"4829",1,"basking shark","cetorhinus maximus",2017
"4830",2,"basking shark","cetorhinus maximus",2017
"4831",3,"basking shark","cetorhinus maximus",2017
"4832",4,"basking shark","cetorhinus maximus",2017
"4833",5,"basking shark","cetorhinus maximus",2017
"4834",6,"basking shark","cetorhinus maximus",2017
"4835",7,"basking shark","cetorhinus maximus",2017
"4836",8,"basking shark","cetorhinus maximus",2017
"4837",9,"basking shark","cetorhinus maximus",2017
"4838",10,"basking shark","cetorhinus maximus",2017
"4839",11,"basking shark","cetorhinus maximus",2017
"4840",1,"wreckfish","polyprion americanus",2017
"4841",2,"wreckfish","polyprion americanus",2017
"4842",3,"wreckfish","polyprion americanus",2017
"4843",4,"wreckfish","polyprion americanus",2017
"4844",5,"wreckfish","polyprion americanus",2017
"4845",6,"wreckfish","polyprion americanus",2017
"4846",7,"wreckfish","polyprion americanus",2017
"4847",8,"wreckfish","polyprion americanus",2017
"4848",9,"wreckfish","polyprion americanus",2017
"4849",10,"wreckfish","polyprion americanus",2017
"4850",11,"wreckfish","polyprion americanus",2017
"4851",1,"icelandic catshark","apristurus laurussonii",2017
"4852",2,"icelandic catshark","apristurus laurussonii",2017
"4853",4,"icelandic catshark","apristurus laurussonii",2017
"4854",1,"deepwater catshark","apristurus profundorum",2017
"4855",2,"deepwater catshark","apristurus profundorum",2017
"4856",3,"deepwater catshark","apristurus profundorum",2017
"4857",4,"deepwater catshark","apristurus profundorum",2017
"4858",5,"deepwater catshark","apristurus profundorum",2017
"4859",7,"deepwater catshark","apristurus profundorum",2017
"4860",8,"deepwater catshark","apristurus profundorum",2017
"4861",10,"deepwater catshark","apristurus profundorum",2017
"4862",11,"deepwater catshark","apristurus profundorum",2017
"4863",1,"false catshark","pseudotriakis microdon",2017
"4864",2,"false catshark","pseudotriakis microdon",2017
"4865",3,"false catshark","pseudotriakis microdon",2017
"4866",4,"false catshark","pseudotriakis microdon",2017
"4867",5,"false catshark","pseudotriakis microdon",2017
"4868",6,"false catshark","pseudotriakis microdon",2017
"4869",7,"false catshark","pseudotriakis microdon",2017
"4870",8,"false catshark","pseudotriakis microdon",2017
"4871",9,"false catshark","pseudotriakis microdon",2017
"4872",10,"false catshark","pseudotriakis microdon",2017
"4873",11,"false catshark","pseudotriakis microdon",2017
"4874",1,"ghost catshark","apristurus manis",2017
"4875",2,"ghost catshark","apristurus manis",2017
"4876",3,"ghost catshark","apristurus manis",2017
"4877",4,"ghost catshark","apristurus manis",2017
"4878",5,"ghost catshark","apristurus manis",2017
"4879",6,"ghost catshark","apristurus manis",2017
"4880",7,"ghost catshark","apristurus manis",2017
"4881",8,"ghost catshark","apristurus manis",2017
"4882",9,"ghost catshark","apristurus manis",2017
"4883",10,"ghost catshark","apristurus manis",2017
"4884",11,"ghost catshark","apristurus manis",2017
"4885",1,"smalleye catshark","apristurus microps",2017
"4886",2,"smalleye catshark","apristurus microps",2017
"4887",4,"smalleye catshark","apristurus microps",2017
"4888",4,"peregrine falcon","falco peregrinus",2017
"4889",5,"peregrine falcon","falco peregrinus",2017
"4890",6,"peregrine falcon","falco peregrinus",2017
"4891",7,"peregrine falcon","falco peregrinus",2017
"4892",8,"peregrine falcon","falco peregrinus",2017
"4893",9,"peregrine falcon","falco peregrinus",2017
"4894",10,"peregrine falcon","falco peregrinus",2017
"4895",11,"peregrine falcon","falco peregrinus",2017
"4896",1,"feather blenny","hypsoblennius hentz",2017
"4897",2,"feather blenny","hypsoblennius hentz",2017
"4898",3,"feather blenny","hypsoblennius hentz",2017
"4899",4,"feather blenny","hypsoblennius hentz",2017
"4900",5,"feather blenny","hypsoblennius hentz",2017
"4901",6,"feather blenny","hypsoblennius hentz",2017
"4902",7,"feather blenny","hypsoblennius hentz",2017
"4903",8,"feather blenny","hypsoblennius hentz",2017
"4904",9,"feather blenny","hypsoblennius hentz",2017
"4905",10,"feather blenny","hypsoblennius hentz",2017
"4906",11,"feather blenny","hypsoblennius hentz",2017
"4907",1,"green turtle","chelonia mydas",2017
"4908",2,"green turtle","chelonia mydas",2017
"4909",3,"green turtle","chelonia mydas",2017
"4910",4,"green turtle","chelonia mydas",2017
"4911",5,"green turtle","chelonia mydas",2017
"4912",7,"green turtle","chelonia mydas",2017
"4913",8,"green turtle","chelonia mydas",2017
"4914",10,"green turtle","chelonia mydas",2017
"4915",11,"green turtle","chelonia mydas",2017
"4916",1,"leatherback","dermochelys coriacea",2017
"4917",2,"leatherback","dermochelys coriacea",2017
"4918",3,"leatherback","dermochelys coriacea",2017
"4919",4,"leatherback","dermochelys coriacea",2017
"4920",5,"leatherback","dermochelys coriacea",2017
"4921",6,"leatherback","dermochelys coriacea",2017
"4922",7,"leatherback","dermochelys coriacea",2017
"4923",8,"leatherback","dermochelys coriacea",2017
"4924",9,"leatherback","dermochelys coriacea",2017
"4925",10,"leatherback","dermochelys coriacea",2017
"4926",11,"leatherback","dermochelys coriacea",2017
"4927",1,"northern stargazer","astroscopus guttatus",2017
"4928",4,"northern stargazer","astroscopus guttatus",2017
"4929",10,"northern stargazer","astroscopus guttatus",2017
"4930",1,"atlantic sabretooth","coccorella atlantica",2017
"4931",2,"atlantic sabretooth","coccorella atlantica",2017
"4932",3,"atlantic sabretooth","coccorella atlantica",2017
"4933",4,"atlantic sabretooth","coccorella atlantica",2017
"4934",5,"atlantic sabretooth","coccorella atlantica",2017
"4935",8,"atlantic sabretooth","coccorella atlantica",2017
"4936",10,"atlantic sabretooth","coccorella atlantica",2017
"4937",11,"atlantic sabretooth","coccorella atlantica",2017
"4938",1,"lutkens lanternfish","diaphus luetkeni",2017
"4939",2,"lutkens lanternfish","diaphus luetkeni",2017
"4940",3,"lutkens lanternfish","diaphus luetkeni",2017
"4941",4,"lutkens lanternfish","diaphus luetkeni",2017
"4942",5,"lutkens lanternfish","diaphus luetkeni",2017
"4943",7,"lutkens lanternfish","diaphus luetkeni",2017
"4944",8,"lutkens lanternfish","diaphus luetkeni",2017
"4945",10,"lutkens lanternfish","diaphus luetkeni",2017
"4946",11,"lutkens lanternfish","diaphus luetkeni",2017
"4947",1,NA,"eustomias bibulbosus",2017
"4948",2,NA,"eustomias bibulbosus",2017
"4949",3,NA,"eustomias bibulbosus",2017
"4950",4,NA,"eustomias bibulbosus",2017
"4951",5,NA,"eustomias bibulbosus",2017
"4952",6,NA,"eustomias bibulbosus",2017
"4953",7,NA,"eustomias bibulbosus",2017
"4954",8,NA,"eustomias bibulbosus",2017
"4955",10,NA,"eustomias bibulbosus",2017
"4956",11,NA,"eustomias bibulbosus",2017
"4957",1,NA,"eustomias bigelowi",2017
"4958",4,NA,"eustomias bigelowi",2017
"4959",1,"scaleless dragonfish","eustomias macrurus",2017
"4960",2,"scaleless dragonfish","eustomias macrurus",2017
"4961",4,"scaleless dragonfish","eustomias macrurus",2017
"4962",1,"fierce pike smelt","sudis atrox",2017
"4963",2,"fierce pike smelt","sudis atrox",2017
"4964",3,"fierce pike smelt","sudis atrox",2017
"4965",4,"fierce pike smelt","sudis atrox",2017
"4966",5,"fierce pike smelt","sudis atrox",2017
"4967",6,"fierce pike smelt","sudis atrox",2017
"4968",7,"fierce pike smelt","sudis atrox",2017
"4969",8,"fierce pike smelt","sudis atrox",2017
"4970",9,"fierce pike smelt","sudis atrox",2017
"4971",10,"fierce pike smelt","sudis atrox",2017
"4972",11,"fierce pike smelt","sudis atrox",2017
"4973",1,NA,"bathyonus laticeps",2017
"4974",1,"toothless smooth-head","einara edentula",2017
"4975",2,"cownose ray","rhinoptera bonasus",2017
"4976",3,"cownose ray","rhinoptera bonasus",2017
"4977",4,"cownose ray","rhinoptera bonasus",2017
"4978",5,"cownose ray","rhinoptera bonasus",2017
"4979",7,"cownose ray","rhinoptera bonasus",2017
"4980",8,"cownose ray","rhinoptera bonasus",2017
"4981",10,"cownose ray","rhinoptera bonasus",2017
"4982",11,"cownose ray","rhinoptera bonasus",2017
"4983",1,"narrownose chimaera","harriotta raleighana",2017
"4984",2,"narrownose chimaera","harriotta raleighana",2017
"4985",3,"narrownose chimaera","harriotta raleighana",2017
"4986",4,"narrownose chimaera","harriotta raleighana",2017
"4987",5,"narrownose chimaera","harriotta raleighana",2017
"4988",6,"narrownose chimaera","harriotta raleighana",2017
"4989",7,"narrownose chimaera","harriotta raleighana",2017
"4990",8,"narrownose chimaera","harriotta raleighana",2017
"4991",9,"narrownose chimaera","harriotta raleighana",2017
"4992",10,"narrownose chimaera","harriotta raleighana",2017
"4993",11,"narrownose chimaera","harriotta raleighana",2017
"4994",1,"atlantic longnose chimaera","rhinochimaera atlantica",2017
"4995",2,"atlantic longnose chimaera","rhinochimaera atlantica",2017
"4996",3,"atlantic longnose chimaera","rhinochimaera atlantica",2017
"4997",4,"atlantic longnose chimaera","rhinochimaera atlantica",2017
"4998",1,"bluntnose stingray","hypanus say",2017
"4999",2,"bluntnose stingray","hypanus say",2017
"5000",4,"bluntnose stingray","hypanus say",2017
"5001",5,"bluntnose stingray","hypanus say",2017
"5002",8,"bluntnose stingray","hypanus say",2017
"5003",10,"bluntnose stingray","hypanus say",2017
"5004",11,"bluntnose stingray","hypanus say",2017
"5005",1,"greenland shark","somniosus microcephalus",2017
"5006",2,"greenland shark","somniosus microcephalus",2017
"5007",3,"greenland shark","somniosus microcephalus",2017
"5008",4,"greenland shark","somniosus microcephalus",2017
"5009",5,"greenland shark","somniosus microcephalus",2017
"5010",6,"greenland shark","somniosus microcephalus",2017
