"","year","rgn_id","rgn_name","species","stock","stock_id","mean_catch"
"16530",2016,3,"Gulf of Maine","SHARK, BLUE",NA,NA,0
"16531",2016,3,"Gulf of Maine","SHARK, MAKO, SPECIES NOT SPECIFIED",NA,NA,NA
"16532",2016,3,"Gulf of Maine","SHARK, NOT SPECIFIED",NA,NA,NA
"16533",2016,3,"Gulf of Maine","SHARK, PORBEAGLE",NA,NA,1405.33849296643
"16534",2016,3,"Gulf of Maine","SHARK, SANDBAR",NA,NA,NA
"16535",2016,3,"Gulf of Maine","SHARK, THRESHER",NA,NA,NA
"16536",2016,3,"Gulf of Maine","SHRIMP (MANTIS)",NA,NA,NA
"16537",2016,3,"Gulf of Maine","SHRIMP (PANAEID)",NA,NA,NA
"16538",2016,3,"Gulf of Maine","SHRIMP (PANDALID)",NA,NA,NA
"16539",2016,3,"Gulf of Maine","SHRIMP, SPECIES NOT SPECIFIED",NA,NA,NA
"16540",2016,3,"Gulf of Maine","SKATE WINGS",NA,NA,323199.156710248
"16541",2016,3,"Gulf of Maine","SKATE WINGS, BARNDOOR",NA,NA,NA
"16542",2016,3,"Gulf of Maine","SKATE WINGS, LITTLE (SUMMER)",NA,NA,NA
"16543",2016,3,"Gulf of Maine","SKATE WINGS, LITTLE/WINTER MIXED",NA,NA,NA
"16544",2016,3,"Gulf of Maine","SKATE WINGS, WINTER (BIG)",NA,NA,1792173.25878014
"16545",2016,3,"Gulf of Maine","SKATE, BARNDOOR",NA,NA,82.7738000428414
"16546",2016,3,"Gulf of Maine","SKATE, LITTLE (SUMMER)",NA,NA,29906.7435139761
"16547",2016,3,"Gulf of Maine","SKATE, LITTLE/WINTER MIXED",NA,NA,3042.98356587486
"16548",2016,3,"Gulf of Maine","SKATE, SMOOTH",NA,NA,NA
"16549",2016,3,"Gulf of Maine","SKATE, THORNY",NA,NA,0
"16550",2016,3,"Gulf of Maine","SKATE, UNCLASSIFIED",NA,NA,101261.468796619
"16551",2016,3,"Gulf of Maine","SKATE, WINTER (BIG)",NA,NA,96276.8254631466
"16552",2016,3,"Gulf of Maine","SMELT",NA,NA,NA
"16553",2016,3,"Gulf of Maine","SPOT",NA,NA,NA
"16554",2016,3,"Gulf of Maine","SQUID / ILLEX",NA,NA,759.514097325085
"16555",2016,3,"Gulf of Maine","SQUID / LOLIGO",NA,NA,75652.2048583244
"16556",2016,3,"Gulf of Maine","SQUID, SPECIES NOT SPECIFIED",NA,NA,NA
"16557",2016,3,"Gulf of Maine","STARFISH",NA,NA,NA
"16558",2016,3,"Gulf of Maine","STRIPED BASS",NA,NA,40253.1019977193
"16559",2016,3,"Gulf of Maine","STURGEON, ATLANTIC",NA,NA,NA
"16560",2016,3,"Gulf of Maine","TAUTOG",NA,NA,727.07978500305
"16561",2016,3,"Gulf of Maine","TILEFISH",NA,NA,NA
"16562",2016,3,"Gulf of Maine","TILEFISH, GOLDEN",NA,NA,NA
"16563",2016,3,"Gulf of Maine","TUNA, ALBACORE",NA,NA,NA
"16564",2016,3,"Gulf of Maine","TUNA, BLUEFIN",NA,NA,134206.492042391
"16565",2016,3,"Gulf of Maine","TUNA, SPECIES NOT SPECIFIED",NA,NA,NA
"16566",2016,3,"Gulf of Maine","TUNA, YELLOWFIN",NA,NA,NA
"16567",2016,3,"Gulf of Maine","WEAKFISH / SQUETEAGUE / GRAY SEA TROUT",NA,NA,NA
"16568",2016,3,"Gulf of Maine","WEAKFISH, SPOTTED / SPOTTED SEA TROUT",NA,NA,NA
"16569",2016,3,"Gulf of Maine","WHELK / CONCH, SPECIES NOT SPECIFIED",NA,NA,NA
"16570",2016,3,"Gulf of Maine","WHELK, CHANNELED",NA,NA,10967.690807635
"16571",2016,3,"Gulf of Maine","WHELK, KNOBBED",NA,NA,NA
"16572",2016,3,"Gulf of Maine","WHELK, LIGHTNING",NA,NA,NA
"16573",2016,3,"Gulf of Maine","WHITING, BLACK","Southern Whiting","HKSOGMMA",NA
"16574",2016,3,"Gulf of Maine","WHITING, KING / KINGFISH",NA,NA,NA
"16575",2016,3,"Gulf of Maine","WOLFFISH / OCEAN CATFISH","Wolffish","WOLGMMA",-0.00000000000383545047573837
"16576",2016,4,"Mid-Atlantic Bight","ALEWIFE",NA,NA,0
"16577",2016,4,"Mid-Atlantic Bight","AMBERJACK, SPECIES NOT SPECIFIED",NA,NA,NA
"16578",2016,4,"Mid-Atlantic Bight","BLACK BELLIED ROSEFISH",NA,NA,143.309752317031
"16579",2016,4,"Mid-Atlantic Bight","BLACK SEA BASS",NA,NA,766893.900570473
"16580",2016,4,"Mid-Atlantic Bight","BLUE RUNNER",NA,NA,NA
"16581",2016,4,"Mid-Atlantic Bight","BLUEFISH",NA,NA,1068976.30003921
"16582",2016,4,"Mid-Atlantic Bight","BONITO",NA,NA,9739.73701071488
"16583",2016,4,"Mid-Atlantic Bight","BUTTERFISH",NA,NA,1621808.72065197
"16584",2016,4,"Mid-Atlantic Bight","CLAM, SPECIES NOT SPECIFIED",NA,NA,NA
"16585",2016,4,"Mid-Atlantic Bight","CLAM, SURF",NA,NA,877.777123215975
"16586",2016,4,"Mid-Atlantic Bight","CLAM, SURF/BUSHEL",NA,NA,NA
"16587",2016,4,"Mid-Atlantic Bight","CLAMS/BUSHEL, SPECIES NOT SPECIFIC",NA,NA,NA
"16588",2016,4,"Mid-Atlantic Bight","COBIA",NA,NA,95.8373649991081
"16589",2016,4,"Mid-Atlantic Bight","COD","GB Cod West","CODGBW",143242.773019686
"16590",2016,4,"Mid-Atlantic Bight","CRAB, BLUE",NA,NA,98498.5766857036
"16591",2016,4,"Mid-Atlantic Bight","CRAB, BLUE/BUSHEL",NA,NA,NA
"16592",2016,4,"Mid-Atlantic Bight","CRAB, CANCER",NA,NA,746.206112810872
"16593",2016,4,"Mid-Atlantic Bight","CRAB, GREEN",NA,NA,NA
"16594",2016,4,"Mid-Atlantic Bight","CRAB, HORSESHOE",NA,NA,11117.9710948309
"16595",2016,4,"Mid-Atlantic Bight","CRAB, JONAH",NA,NA,7299141.28560643
"16596",2016,4,"Mid-Atlantic Bight","CRAB, JONAH/BUSHEL",NA,NA,NA
"16597",2016,4,"Mid-Atlantic Bight","CRAB, RED",NA,NA,NA
"16598",2016,4,"Mid-Atlantic Bight","CRAB, ROCK",NA,NA,57947.7400418764
"16599",2016,4,"Mid-Atlantic Bight","CRAB, SPECIES NOT SPECIFIED",NA,NA,10500.1526609114
"16600",2016,4,"Mid-Atlantic Bight","CRAB, SPECIES NOT SPECIFIED/BUSHEL",NA,NA,NA
"16601",2016,4,"Mid-Atlantic Bight","CRAB, SPIDER",NA,NA,0
"16602",2016,4,"Mid-Atlantic Bight","CREVALLE",NA,NA,NA
"16603",2016,4,"Mid-Atlantic Bight","CROAKER, ATLANTIC",NA,NA,82766.935571262
"16604",2016,4,"Mid-Atlantic Bight","CUNNER",NA,NA,3008.68551795931
"16605",2016,4,"Mid-Atlantic Bight","CUSK",NA,NA,NA
"16606",2016,4,"Mid-Atlantic Bight","DOGFISH, CHAIN",NA,NA,NA
"16607",2016,4,"Mid-Atlantic Bight","DOGFISH, SMOOTH",NA,NA,370774.321909606
"16608",2016,4,"Mid-Atlantic Bight","DOGFISH, SPECIES NOT SPECIFIED",NA,NA,NA
"16609",2016,4,"Mid-Atlantic Bight","DOGFISH, SPINY",NA,NA,1574672.42953153
"16610",2016,4,"Mid-Atlantic Bight","DOGFISH,SMOOTH,FINS",NA,NA,1829.03070714125
"16611",2016,4,"Mid-Atlantic Bight","DOLPHIN FISH / MAHI-MAHI",NA,NA,NA
"16612",2016,4,"Mid-Atlantic Bight","DRUM, BLACK",NA,NA,1632.04230427397
"16613",2016,4,"Mid-Atlantic Bight","DRUM, RED",NA,NA,NA
"16614",2016,4,"Mid-Atlantic Bight","EEL, AMERICAN",NA,NA,508.484871642979
"16615",2016,4,"Mid-Atlantic Bight","EEL, CONGER",NA,NA,32954.8919799616
"16616",2016,4,"Mid-Atlantic Bight","EEL, SPECIES NOT SPECIFIED",NA,NA,6472.08596718306
"16617",2016,4,"Mid-Atlantic Bight","ESCOLAR",NA,NA,NA
"16618",2016,4,"Mid-Atlantic Bight","FLOUNDER, AMERICAN PLAICE /DAB","Plaice","PLAGMMA",1233.45731612083
"16619",2016,4,"Mid-Atlantic Bight","FLOUNDER, FOURSPOT",NA,NA,4323.3871817499
"16620",2016,4,"Mid-Atlantic Bight","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL","Southern Windowpane","FLDSNEMA",989.86369052983
"16621",2016,4,"Mid-Atlantic Bight","FLOUNDER, SOUTHERN",NA,NA,NA
"16622",2016,4,"Mid-Atlantic Bight","FLOUNDER, SUMMER / FLUKE",NA,NA,5274074.62500455
"16623",2016,4,"Mid-Atlantic Bight","FLOUNDER, WINTER / BLACKBACK","SNE/MA Winter Flounder","FLWSNEMA",438602.887773925
"16624",2016,4,"Mid-Atlantic Bight","FLOUNDER, WITCH / GRAY SOLE","Witch Flounder","WITGMMA",5812.70353973755
"16625",2016,4,"Mid-Atlantic Bight","FLOUNDER, YELLOWTAIL","SNE/MA Yellowtail Flounder","YELSNE",609959.395969897
"16626",2016,4,"Mid-Atlantic Bight","FLOUNDER,NOT SPECIFIED",NA,NA,NA
"16627",2016,4,"Mid-Atlantic Bight","GROUPER, SNOWY",NA,NA,66.8937548190792
"16628",2016,4,"Mid-Atlantic Bight","HADDOCK","GB Haddock West","HADGBW",3582.00988475389
"16629",2016,4,"Mid-Atlantic Bight","HAKE, OFFSHORE","Southern Whiting","HKSOGMMA",NA
"16630",2016,4,"Mid-Atlantic Bight","HAKE, RED / LING","Southern Red Hake","HKRSGBMA",747486.074347574
"16631",2016,4,"Mid-Atlantic Bight","HAKE, SILVER / WHITING","Southern Whiting","HKSSGBMA",3571096.81771196
"16632",2016,4,"Mid-Atlantic Bight","HAKE, SPECIES NOT SPECIFIED",NA,NA,NA
"16633",2016,4,"Mid-Atlantic Bight","HAKE, WHITE","White Hake","HKWGMMA",3941.79361940675
"16634",2016,4,"Mid-Atlantic Bight","HAKE,SPOTTED",NA,NA,2484.60065732894
"16635",2016,4,"Mid-Atlantic Bight","HALIBUT, ATLANTIC","Halibut","HALGMMA",263.088081760585
"16636",2016,4,"Mid-Atlantic Bight","HARD QUAHOG",NA,NA,28421.2095329582
"16637",2016,4,"Mid-Atlantic Bight","HARD QUAHOG / BUSHEL",NA,NA,NA
"16638",2016,4,"Mid-Atlantic Bight","HERRING, ATLANTIC",NA,NA,25272195.7975609
"16639",2016,4,"Mid-Atlantic Bight","HERRING, BLUE BACK",NA,NA,1378.9001735798
"16640",2016,4,"Mid-Atlantic Bight","JOHN DORY",NA,NA,47079.4433023355
"16641",2016,4,"Mid-Atlantic Bight","LOBSTER, AMERICAN",NA,NA,1719038.02870136
"16642",2016,4,"Mid-Atlantic Bight","LUMPFISH",NA,NA,NA
"16643",2016,4,"Mid-Atlantic Bight","MACKEREL, ATLANTIC",NA,NA,976488.882101868
"16644",2016,4,"Mid-Atlantic Bight","MACKEREL, CHUB",NA,NA,675.740934472143
"16645",2016,4,"Mid-Atlantic Bight","MACKEREL, FRIGATE",NA,NA,NA
"16646",2016,4,"Mid-Atlantic Bight","MACKEREL, KING",NA,NA,NA
"16647",2016,4,"Mid-Atlantic Bight","MACKEREL, SPANISH",NA,NA,810.407401491618
"16648",2016,4,"Mid-Atlantic Bight","MENHADEN",NA,NA,2153793.88059624
"16649",2016,4,"Mid-Atlantic Bight","MOLLUSKS,SPECIES NOT SPECIFIED",NA,NA,NA
"16650",2016,4,"Mid-Atlantic Bight","MONK HEADS",NA,NA,78144.8832874855
"16651",2016,4,"Mid-Atlantic Bight","MONK LIVERS",NA,NA,150702.296173721
"16652",2016,4,"Mid-Atlantic Bight","MONK TAILS",NA,NA,608445.937253674
"16653",2016,4,"Mid-Atlantic Bight","MONKFISH / ANGLERFISH / GOOSEFISH",NA,NA,3933972.92877859
"16654",2016,4,"Mid-Atlantic Bight","MULLETS",NA,NA,NA
"16655",2016,4,"Mid-Atlantic Bight","OCEAN POUT","Ocean Pout","OPTGMMA",137.395983789222
"16656",2016,4,"Mid-Atlantic Bight","OCEAN QUAHOG",NA,NA,NA
"16657",2016,4,"Mid-Atlantic Bight","OCEAN SUNFISH / MOOLA",NA,NA,NA
"16658",2016,4,"Mid-Atlantic Bight","OCTOPUS, SPECIES NOT SPECIFIED",NA,NA,NA
"16659",2016,4,"Mid-Atlantic Bight","OTHER FINFISH",NA,NA,721.942783076704
"16660",2016,4,"Mid-Atlantic Bight","OTHER FOR BAIT",NA,NA,NA
"16661",2016,4,"Mid-Atlantic Bight","OTHER INVERTEBRATES",NA,NA,NA
"16662",2016,4,"Mid-Atlantic Bight","PERCH, WHITE",NA,NA,NA
"16663",2016,4,"Mid-Atlantic Bight","POLLOCK","Pollock","POKGMASS",1763.11086004032
"16664",2016,4,"Mid-Atlantic Bight","PUFFER, NORTHERN",NA,NA,NA
"16665",2016,4,"Mid-Atlantic Bight","QUAHOGS/BUSHEL",NA,NA,NA
"16666",2016,4,"Mid-Atlantic Bight","RAY,COWNOSE",NA,NA,NA
"16667",2016,4,"Mid-Atlantic Bight","REDFISH / OCEAN PERCH","Redfish","REDGMGBSS",78.9923023289266
"16668",2016,4,"Mid-Atlantic Bight","RIBBONFISH",NA,NA,NA
"16669",2016,4,"Mid-Atlantic Bight","SCALLOP, BAY",NA,NA,NA
"16670",2016,4,"Mid-Atlantic Bight","SCALLOP, CALICO",NA,NA,NA
"16671",2016,4,"Mid-Atlantic Bight","SCALLOP, SEA",NA,NA,10248661.5565987
"16672",2016,4,"Mid-Atlantic Bight","SCALLOPS/BUSHEL",NA,NA,4606.89233418967
"16673",2016,4,"Mid-Atlantic Bight","SCALLOPS/SHELLS",NA,NA,25355.3973723757
"16674",2016,4,"Mid-Atlantic Bight","SCULPINS",NA,NA,328.080661205831
"16675",2016,4,"Mid-Atlantic Bight","SCUP / PORGY",NA,NA,9631395.79374072
"16676",2016,4,"Mid-Atlantic Bight","SEA RAVEN",NA,NA,1210.8074497197
"16677",2016,4,"Mid-Atlantic Bight","SEA ROBINS",NA,NA,22929.3005414242
"16678",2016,4,"Mid-Atlantic Bight","SEA URCHINS",NA,NA,NA
"16679",2016,4,"Mid-Atlantic Bight","SEATROUT, SPECIES NOT SPECIFIED",NA,NA,5259.83189468384
"16680",2016,4,"Mid-Atlantic Bight","SHAD, AMERICAN",NA,NA,NA
"16681",2016,4,"Mid-Atlantic Bight","SHAD, GIZZARD",NA,NA,NA
"16682",2016,4,"Mid-Atlantic Bight","SHAD, HICKORY",NA,NA,NA
"16683",2016,4,"Mid-Atlantic Bight","SHARK, BASKING",NA,NA,NA
"16684",2016,4,"Mid-Atlantic Bight","SHARK, BLACKTIP",NA,NA,1047.46893679636
"16685",2016,4,"Mid-Atlantic Bight","SHARK, BLUE",NA,NA,NA
"16686",2016,4,"Mid-Atlantic Bight","SHARK, DUSKY",NA,NA,NA
"16687",2016,4,"Mid-Atlantic Bight","SHARK, FINETOOTH",NA,NA,1061.7962170506
"16688",2016,4,"Mid-Atlantic Bight","SHARK, HAMMERHEAD",NA,NA,384.128400679261
"16689",2016,4,"Mid-Atlantic Bight","SHARK, MAKO, LONGFIN",NA,NA,NA
"16690",2016,4,"Mid-Atlantic Bight","SHARK, MAKO, SHORTFIN",NA,NA,NA
"16691",2016,4,"Mid-Atlantic Bight","SHARK, MAKO, SPECIES NOT SPECIFIED",NA,NA,NA
"16692",2016,4,"Mid-Atlantic Bight","SHARK, NOT SPECIFIED",NA,NA,NA
"16693",2016,4,"Mid-Atlantic Bight","SHARK, PORBEAGLE",NA,NA,NA
"16694",2016,4,"Mid-Atlantic Bight","SHARK, SANDBAR",NA,NA,NA
"16695",2016,4,"Mid-Atlantic Bight","SHARK, SHARPNOSE",NA,NA,NA
"16696",2016,4,"Mid-Atlantic Bight","SHARK, THRESHER",NA,NA,5221.82830082894
"16697",2016,4,"Mid-Atlantic Bight","SHRIMP (MANTIS)",NA,NA,56.9490155237683
"16698",2016,4,"Mid-Atlantic Bight","SHRIMP (PANDALID)",NA,NA,NA
"16699",2016,4,"Mid-Atlantic Bight","SHRIMP, SPECIES NOT SPECIFIED",NA,NA,NA
"16700",2016,4,"Mid-Atlantic Bight","SILVERSIDES, ATLANTIC",NA,NA,NA
"16701",2016,4,"Mid-Atlantic Bight","SKATE WINGS",NA,NA,1603839.61325314
"16702",2016,4,"Mid-Atlantic Bight","SKATE WINGS, BARNDOOR",NA,NA,NA
"16703",2016,4,"Mid-Atlantic Bight","SKATE WINGS, CLEARNOSE",NA,NA,NA
"16704",2016,4,"Mid-Atlantic Bight","SKATE WINGS, LITTLE (SUMMER)",NA,NA,3456.50713556088
"16705",2016,4,"Mid-Atlantic Bight","SKATE WINGS, LITTLE/WINTER MIXED",NA,NA,33086.823332075
"16706",2016,4,"Mid-Atlantic Bight","SKATE WINGS, SMOOTH",NA,NA,NA
"16707",2016,4,"Mid-Atlantic Bight","SKATE WINGS, THORNY",NA,NA,NA
"16708",2016,4,"Mid-Atlantic Bight","SKATE WINGS, WINTER (BIG)",NA,NA,1204516.56708314
"16709",2016,4,"Mid-Atlantic Bight","SKATE, BARNDOOR",NA,NA,640.566565505625
"16710",2016,4,"Mid-Atlantic Bight","SKATE, CLEARNOSE",NA,NA,NA
"16711",2016,4,"Mid-Atlantic Bight","SKATE, LITTLE (SUMMER)",NA,NA,2126317.22402202
"16712",2016,4,"Mid-Atlantic Bight","SKATE, LITTLE/WINTER MIXED",NA,NA,2877462.67307641
"16713",2016,4,"Mid-Atlantic Bight","SKATE, SMOOTH",NA,NA,NA
"16714",2016,4,"Mid-Atlantic Bight","SKATE, UNCLASSIFIED",NA,NA,5307112.02917494
"16715",2016,4,"Mid-Atlantic Bight","SKATE, WINTER (BIG)",NA,NA,419330.820258015
"16716",2016,4,"Mid-Atlantic Bight","SPOT",NA,NA,491.53919460665
"16717",2016,4,"Mid-Atlantic Bight","SQUID / ILLEX",NA,NA,153753.099487297
"16718",2016,4,"Mid-Atlantic Bight","SQUID / LOLIGO",NA,NA,18135365.7297562
"16719",2016,4,"Mid-Atlantic Bight","SQUID, SPECIES NOT SPECIFIED",NA,NA,NA
"16720",2016,4,"Mid-Atlantic Bight","STARFISH",NA,NA,NA
"16721",2016,4,"Mid-Atlantic Bight","STARGAZER,NORTHERN",NA,NA,NA
"16722",2016,4,"Mid-Atlantic Bight","STING RAYS,SPECIES NOT SPECIFIED",NA,NA,NA
"16723",2016,4,"Mid-Atlantic Bight","STRIPED BASS",NA,NA,316875.410838824
"16724",2016,4,"Mid-Atlantic Bight","STURGEON, ATLANTIC",NA,NA,NA
"16725",2016,4,"Mid-Atlantic Bight","SWORDFISH",NA,NA,2392.16284902719
"16726",2016,4,"Mid-Atlantic Bight","TAUTOG",NA,NA,38548.7290118764
"16727",2016,4,"Mid-Atlantic Bight","TILEFISH",NA,NA,NA
"16728",2016,4,"Mid-Atlantic Bight","TILEFISH, BLUELINE",NA,NA,2182.04258024356
"16729",2016,4,"Mid-Atlantic Bight","TILEFISH, GOLDEN",NA,NA,691884.41771103
"16730",2016,4,"Mid-Atlantic Bight","TILEFISH, SAND",NA,NA,NA
"16731",2016,4,"Mid-Atlantic Bight","TOADFISH, OYSTER",NA,NA,NA
"16732",2016,4,"Mid-Atlantic Bight","TRIGGERFISH",NA,NA,1163.36078986806
"16733",2016,4,"Mid-Atlantic Bight","TUNA, ALBACORE",NA,NA,3726.49867474026
"16734",2016,4,"Mid-Atlantic Bight","TUNA, BIG EYE",NA,NA,8456.11025721569
"16735",2016,4,"Mid-Atlantic Bight","TUNA, BLUEFIN",NA,NA,NA
"16736",2016,4,"Mid-Atlantic Bight","TUNA, LITTLE",NA,NA,20512.5054806175
"16737",2016,4,"Mid-Atlantic Bight","TUNA, SKIPJACK",NA,NA,NA
"16738",2016,4,"Mid-Atlantic Bight","TUNA, SPECIES NOT SPECIFIED",NA,NA,NA
"16739",2016,4,"Mid-Atlantic Bight","TUNA, YELLOWFIN",NA,NA,10788.8822163446
"16740",2016,4,"Mid-Atlantic Bight","WAHOO",NA,NA,NA
"16741",2016,4,"Mid-Atlantic Bight","WEAKFISH / SQUETEAGUE / GRAY SEA TROUT",NA,NA,13448.1497435255
"16742",2016,4,"Mid-Atlantic Bight","WEAKFISH, SPOTTED / SPOTTED SEA TROUT",NA,NA,4037.42686195984
"16743",2016,4,"Mid-Atlantic Bight","WHELK / CONCH, SPECIES NOT SPECIFIED",NA,NA,38118.5562045749
"16744",2016,4,"Mid-Atlantic Bight","WHELK, CHANNELED",NA,NA,190212.924768413
"16745",2016,4,"Mid-Atlantic Bight","WHELK, KNOBBED",NA,NA,14115.3804718771
"16746",2016,4,"Mid-Atlantic Bight","WHELK, KNOBBED/BUSHEL",NA,NA,NA
"16747",2016,4,"Mid-Atlantic Bight","WHELK, LIGHTNING",NA,NA,994.941465843978
"16748",2016,4,"Mid-Atlantic Bight","WHELK,WAVED",NA,NA,NA
"16749",2016,4,"Mid-Atlantic Bight","WHITING, BLACK","Southern Whiting","HKSOGMMA",4412.9845372686
"16750",2016,4,"Mid-Atlantic Bight","WHITING, KING / KINGFISH",NA,NA,11727.8133272766
"16751",2016,4,"Mid-Atlantic Bight","WOLFFISH / OCEAN CATFISH","Wolffish","WOLGMMA",NA
"16752",2016,5,"Connecticut","ALEWIFE",NA,NA,NA
"16753",2016,5,"Connecticut","AMBERJACK, SPECIES NOT SPECIFIED",NA,NA,NA
"16754",2016,5,"Connecticut","BLACK SEA BASS",NA,NA,28934.347884116
"16755",2016,5,"Connecticut","BLUEFISH",NA,NA,82694.8041495557
"16756",2016,5,"Connecticut","BONITO",NA,NA,211.675954366401
"16757",2016,5,"Connecticut","BUTTERFISH",NA,NA,88260.2430303683
"16758",2016,5,"Connecticut","COBIA",NA,NA,NA
"16759",2016,5,"Connecticut","COD","GB Cod West","CODGBW",1266.08013566747
"16760",2016,5,"Connecticut","CRAB, BLUE",NA,NA,NA
"16761",2016,5,"Connecticut","CRAB, GREEN",NA,NA,NA
"16762",2016,5,"Connecticut","CRAB, HORSESHOE",NA,NA,5.13917800339865
"16763",2016,5,"Connecticut","CRAB, JONAH",NA,NA,5182.42467112536
"16764",2016,5,"Connecticut","CRAB, ROCK",NA,NA,NA
"16765",2016,5,"Connecticut","CRAB, SPECIES NOT SPECIFIED",NA,NA,NA
"16766",2016,5,"Connecticut","CRAB, SPIDER",NA,NA,NA
"16767",2016,5,"Connecticut","CREVALLE",NA,NA,NA
"16768",2016,5,"Connecticut","CROAKER, ATLANTIC",NA,NA,NA
"16769",2016,5,"Connecticut","CUNNER",NA,NA,268.78870614002
"16770",2016,5,"Connecticut","CUSK",NA,NA,NA
"16771",2016,5,"Connecticut","DOGFISH, SMOOTH",NA,NA,21909.770312829
"16772",2016,5,"Connecticut","DOGFISH, SPECIES NOT SPECIFIED",NA,NA,NA
"16773",2016,5,"Connecticut","DOGFISH, SPINY",NA,NA,4692.36041397108
"16774",2016,5,"Connecticut","DOLPHIN FISH / MAHI-MAHI",NA,NA,NA
"16775",2016,5,"Connecticut","DRUM, BLACK",NA,NA,NA
"16776",2016,5,"Connecticut","EEL, AMERICAN",NA,NA,NA
"16777",2016,5,"Connecticut","EEL, CONGER",NA,NA,1073.99123708761
"16778",2016,5,"Connecticut","EEL, SPECIES NOT SPECIFIED",NA,NA,172.59880841603
"16779",2016,5,"Connecticut","FLOUNDER, AMERICAN PLAICE /DAB","Plaice","PLAGMMA",NA
"16780",2016,5,"Connecticut","FLOUNDER, FOURSPOT",NA,NA,22.0111963541791
"16781",2016,5,"Connecticut","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL","Southern Windowpane","FLDSNEMA",211.191126252873
"16782",2016,5,"Connecticut","FLOUNDER, SUMMER / FLUKE",NA,NA,118815.953091745
"16783",2016,5,"Connecticut","FLOUNDER, WINTER / BLACKBACK","SNE/MA Winter Flounder","FLWSNEMA",30166.7809487046
"16784",2016,5,"Connecticut","FLOUNDER, WITCH / GRAY SOLE","Witch Flounder","WITGMMA",58.4702704914978
"16785",2016,5,"Connecticut","FLOUNDER, YELLOWTAIL","SNE/MA Yellowtail Flounder","YELSNE",2959.39080497597
"16786",2016,5,"Connecticut","FLOUNDER,NOT SPECIFIED",NA,NA,NA
"16787",2016,5,"Connecticut","HADDOCK","GB Haddock West","HADGBW",NA
"16788",2016,5,"Connecticut","HAKE, RED / LING","Southern Red Hake","HKRSGBMA",21936.8237215639
"16789",2016,5,"Connecticut","HAKE, SILVER / WHITING","Southern Whiting","HKSSGBMA",35801.5502497518
"16790",2016,5,"Connecticut","HAKE, SPECIES NOT SPECIFIED",NA,NA,NA
"16791",2016,5,"Connecticut","HAKE, WHITE","White Hake","HKWGMMA",44.1193583310638
"16792",2016,5,"Connecticut","HALIBUT, ATLANTIC","Halibut","HALGMMA",NA
"16793",2016,5,"Connecticut","HERRING, ATLANTIC",NA,NA,2065403.25304793
"16794",2016,5,"Connecticut","HERRING, BLUE BACK",NA,NA,5345.22995164812
"16795",2016,5,"Connecticut","JOHN DORY",NA,NA,NA
"16796",2016,5,"Connecticut","LOBSTER, AMERICAN",NA,NA,18484.3627251298
"16797",2016,5,"Connecticut","MACKEREL, ATLANTIC",NA,NA,152837.796302358
"16798",2016,5,"Connecticut","MACKEREL, CHUB",NA,NA,NA
"16799",2016,5,"Connecticut","MACKEREL, FRIGATE",NA,NA,NA
"16800",2016,5,"Connecticut","MACKEREL, KING",NA,NA,NA
"16801",2016,5,"Connecticut","MACKEREL, SPANISH",NA,NA,NA
"16802",2016,5,"Connecticut","MENHADEN",NA,NA,33657.4464004848
"16803",2016,5,"Connecticut","MONK HEADS",NA,NA,1644.05213297404
"16804",2016,5,"Connecticut","MONK LIVERS",NA,NA,457.095945434362
"16805",2016,5,"Connecticut","MONK TAILS",NA,NA,2699.9107986157
"16806",2016,5,"Connecticut","MONKFISH / ANGLERFISH / GOOSEFISH",NA,NA,15215.1667556093
"16807",2016,5,"Connecticut","OCEAN POUT","Ocean Pout","OPTGMMA",0
"16808",2016,5,"Connecticut","OTHER FINFISH",NA,NA,0.581793736233809
"16809",2016,5,"Connecticut","OTHER FOR BAIT",NA,NA,NA
"16810",2016,5,"Connecticut","PERCH, WHITE",NA,NA,NA
"16811",2016,5,"Connecticut","POLLOCK","Pollock","POKGMASS",NA
"16812",2016,5,"Connecticut","PUFFER, NORTHERN",NA,NA,NA
"16813",2016,5,"Connecticut","REDFISH / OCEAN PERCH","Redfish","REDGMGBSS",NA
"16814",2016,5,"Connecticut","SCALLOP, SEA",NA,NA,48136.9349766264
"16815",2016,5,"Connecticut","SCALLOPS/BUSHEL",NA,NA,NA
"16816",2016,5,"Connecticut","SCALLOPS/SHELLS",NA,NA,NA
"16817",2016,5,"Connecticut","SCULPINS",NA,NA,3.39379679469722
"16818",2016,5,"Connecticut","SCUP / PORGY",NA,NA,475970.788722128
"16819",2016,5,"Connecticut","SEA RAVEN",NA,NA,14.7387746512565
"16820",2016,5,"Connecticut","SEA ROBINS",NA,NA,2747.71485060958
"16821",2016,5,"Connecticut","SEATROUT, SPECIES NOT SPECIFIED",NA,NA,468.828785781744
"16822",2016,5,"Connecticut","SHAD, AMERICAN",NA,NA,NA
"16823",2016,5,"Connecticut","SHAD, GIZZARD",NA,NA,NA
"16824",2016,5,"Connecticut","SHAD, HICKORY",NA,NA,NA
"16825",2016,5,"Connecticut","SHARK, SANDBAR",NA,NA,NA
"16826",2016,5,"Connecticut","SHRIMP (MANTIS)",NA,NA,248.716822239953
"16827",2016,5,"Connecticut","SHRIMP (PANDALID)",NA,NA,NA
