"","X1","rgn_id","area_km2","common","sciname","year"
"4909",NA,3,23546,"green turtle","chelonia mydas",2017
"4910",NA,4,42218,"green turtle","chelonia mydas",2017
"4911",NA,5,1453,"green turtle","chelonia mydas",2017
"4912",NA,7,2620,"green turtle","chelonia mydas",2017
"4913",NA,8,2675,"green turtle","chelonia mydas",2017
"4914",NA,10,4395,"green turtle","chelonia mydas",2017
"4915",NA,11,1119,"green turtle","chelonia mydas",2017
"4916",NA,1,105282,"leatherback","dermochelys coriacea",2017
"4917",NA,2,49938,"leatherback","dermochelys coriacea",2017
"4918",NA,3,59638,"leatherback","dermochelys coriacea",2017
"4919",NA,4,42212,"leatherback","dermochelys coriacea",2017
"4920",NA,5,1343,"leatherback","dermochelys coriacea",2017
"4921",NA,6,6740,"leatherback","dermochelys coriacea",2017
"4922",NA,7,2950,"leatherback","dermochelys coriacea",2017
"4923",NA,8,2620,"leatherback","dermochelys coriacea",2017
"4924",NA,9,150,"leatherback","dermochelys coriacea",2017
"4925",NA,10,4338,"leatherback","dermochelys coriacea",2017
"4926",NA,11,1178,"leatherback","dermochelys coriacea",2017
"4927",NA,1,199,"northern stargazer","astroscopus guttatus",2017
"4928",NA,4,16234,"northern stargazer","astroscopus guttatus",2017
"4929",NA,10,1383,"northern stargazer","astroscopus guttatus",2017
"4930",NA,1,105282,"atlantic sabretooth","coccorella atlantica",2017
"4931",NA,2,36117,"atlantic sabretooth","coccorella atlantica",2017
"4932",NA,3,168,"atlantic sabretooth","coccorella atlantica",2017
"4933",NA,4,42218,"atlantic sabretooth","coccorella atlantica",2017
"4934",NA,5,1430,"atlantic sabretooth","coccorella atlantica",2017
"4935",NA,8,2355,"atlantic sabretooth","coccorella atlantica",2017
"4936",NA,10,4395,"atlantic sabretooth","coccorella atlantica",2017
"4937",NA,11,1097,"atlantic sabretooth","coccorella atlantica",2017
"4938",NA,1,105282,"lutkens lanternfish","diaphus luetkeni",2017
"4939",NA,2,49938,"lutkens lanternfish","diaphus luetkeni",2017
"4940",NA,3,34759,"lutkens lanternfish","diaphus luetkeni",2017
"4941",NA,4,42218,"lutkens lanternfish","diaphus luetkeni",2017
"4942",NA,5,1453,"lutkens lanternfish","diaphus luetkeni",2017
"4943",NA,7,2196,"lutkens lanternfish","diaphus luetkeni",2017
"4944",NA,8,2675,"lutkens lanternfish","diaphus luetkeni",2017
"4945",NA,10,4395,"lutkens lanternfish","diaphus luetkeni",2017
"4946",NA,11,1119,"lutkens lanternfish","diaphus luetkeni",2017
"4947",NA,1,105282,NA,"eustomias bibulbosus",2017
"4948",NA,2,49938,NA,"eustomias bibulbosus",2017
"4949",NA,3,51334,NA,"eustomias bibulbosus",2017
"4950",NA,4,42218,NA,"eustomias bibulbosus",2017
"4951",NA,5,1453,NA,"eustomias bibulbosus",2017
"4952",NA,6,36,NA,"eustomias bibulbosus",2017
"4953",NA,7,3246,NA,"eustomias bibulbosus",2017
"4954",NA,8,2675,NA,"eustomias bibulbosus",2017
"4955",NA,10,4395,NA,"eustomias bibulbosus",2017
"4956",NA,11,1119,NA,"eustomias bibulbosus",2017
"4957",NA,1,1721,NA,"eustomias bigelowi",2017
"4958",NA,4,99,NA,"eustomias bigelowi",2017
"4959",NA,1,105256,"scaleless dragonfish","eustomias macrurus",2017
"4960",NA,2,8101,"scaleless dragonfish","eustomias macrurus",2017
"4961",NA,4,18020,"scaleless dragonfish","eustomias macrurus",2017
"4962",NA,1,105282,"fierce pike smelt","sudis atrox",2017
"4963",NA,2,49938,"fierce pike smelt","sudis atrox",2017
"4964",NA,3,59638,"fierce pike smelt","sudis atrox",2017
"4965",NA,4,42218,"fierce pike smelt","sudis atrox",2017
"4966",NA,5,1453,"fierce pike smelt","sudis atrox",2017
"4967",NA,6,6675,"fierce pike smelt","sudis atrox",2017
"4968",NA,7,3398,"fierce pike smelt","sudis atrox",2017
"4969",NA,8,2675,"fierce pike smelt","sudis atrox",2017
"4970",NA,9,180,"fierce pike smelt","sudis atrox",2017
"4971",NA,10,4395,"fierce pike smelt","sudis atrox",2017
"4972",NA,11,1119,"fierce pike smelt","sudis atrox",2017
"4973",NA,1,3562,NA,"bathyonus laticeps",2017
"4974",NA,1,4737,"toothless smooth-head","einara edentula",2017
"4975",NA,2,1848,"cownose ray","rhinoptera bonasus",2017
"4976",NA,3,296,"cownose ray","rhinoptera bonasus",2017
"4977",NA,4,13419,"cownose ray","rhinoptera bonasus",2017
"4978",NA,5,1453,"cownose ray","rhinoptera bonasus",2017
"4979",NA,7,234,"cownose ray","rhinoptera bonasus",2017
"4980",NA,8,2648,"cownose ray","rhinoptera bonasus",2017
"4981",NA,10,4395,"cownose ray","rhinoptera bonasus",2017
"4982",NA,11,1119,"cownose ray","rhinoptera bonasus",2017
"4983",NA,1,270,"narrownose chimaera","harriotta raleighana",2017
"4984",NA,2,47859,"narrownose chimaera","harriotta raleighana",2017
"4985",NA,3,54943,"narrownose chimaera","harriotta raleighana",2017
"4986",NA,4,38686,"narrownose chimaera","harriotta raleighana",2017
"4987",NA,5,1453,"narrownose chimaera","harriotta raleighana",2017
"4988",NA,6,6675,"narrownose chimaera","harriotta raleighana",2017
"4989",NA,7,3398,"narrownose chimaera","harriotta raleighana",2017
"4990",NA,8,2675,"narrownose chimaera","harriotta raleighana",2017
"4991",NA,9,180,"narrownose chimaera","harriotta raleighana",2017
"4992",NA,10,4395,"narrownose chimaera","harriotta raleighana",2017
"4993",NA,11,1119,"narrownose chimaera","harriotta raleighana",2017
"4994",NA,1,52300,"atlantic longnose chimaera","rhinochimaera atlantica",2017
"4995",NA,2,2291,"atlantic longnose chimaera","rhinochimaera atlantica",2017
"4996",NA,3,14210,"atlantic longnose chimaera","rhinochimaera atlantica",2017
"4997",NA,4,4011,"atlantic longnose chimaera","rhinochimaera atlantica",2017
"4998",NA,1,199,"bluntnose stingray","hypanus say",2017
"4999",NA,2,2799,"bluntnose stingray","hypanus say",2017
"5000",NA,4,31481,"bluntnose stingray","hypanus say",2017
"5001",NA,5,1453,"bluntnose stingray","hypanus say",2017
"5002",NA,8,2380,"bluntnose stingray","hypanus say",2017
"5003",NA,10,4395,"bluntnose stingray","hypanus say",2017
"5004",NA,11,1119,"bluntnose stingray","hypanus say",2017
"5005",NA,1,52556,"greenland shark","somniosus microcephalus",2017
"5006",NA,2,49938,"greenland shark","somniosus microcephalus",2017
"5007",NA,3,59638,"greenland shark","somniosus microcephalus",2017
"5008",NA,4,42218,"greenland shark","somniosus microcephalus",2017
"5009",NA,5,1453,"greenland shark","somniosus microcephalus",2017
"5010",NA,6,6675,"greenland shark","somniosus microcephalus",2017
"5011",NA,7,3398,"greenland shark","somniosus microcephalus",2017
"5012",NA,8,2675,"greenland shark","somniosus microcephalus",2017
"5013",NA,9,180,"greenland shark","somniosus microcephalus",2017
"5014",NA,10,4395,"greenland shark","somniosus microcephalus",2017
"5015",NA,11,1119,"greenland shark","somniosus microcephalus",2017
"5016",NA,1,18632,"night shark","carcharhinus signatus",2017
"5017",NA,2,3691,"night shark","carcharhinus signatus",2017
"5018",NA,4,38990,"night shark","carcharhinus signatus",2017
"5019",NA,5,1453,"night shark","carcharhinus signatus",2017
"5020",NA,8,2052,"night shark","carcharhinus signatus",2017
"5021",NA,10,4395,"night shark","carcharhinus signatus",2017
"5022",NA,11,1119,"night shark","carcharhinus signatus",2017
"5023",NA,1,233,"nurse shark","ginglymostoma cirratum",2017
"5024",NA,2,23007,"nurse shark","ginglymostoma cirratum",2017
"5025",NA,3,16790,"nurse shark","ginglymostoma cirratum",2017
"5026",NA,4,38215,"nurse shark","ginglymostoma cirratum",2017
"5027",NA,5,1453,"nurse shark","ginglymostoma cirratum",2017
"5028",NA,6,387,"nurse shark","ginglymostoma cirratum",2017
"5029",NA,7,3398,"nurse shark","ginglymostoma cirratum",2017
"5030",NA,8,2675,"nurse shark","ginglymostoma cirratum",2017
"5031",NA,9,180,"nurse shark","ginglymostoma cirratum",2017
"5032",NA,10,4395,"nurse shark","ginglymostoma cirratum",2017
"5033",NA,11,1119,"nurse shark","ginglymostoma cirratum",2017
"5034",NA,1,105272,"longfin mako","isurus paucus",2017
"5035",NA,2,43180,"longfin mako","isurus paucus",2017
"5036",NA,3,9188,"longfin mako","isurus paucus",2017
"5037",NA,4,42218,"longfin mako","isurus paucus",2017
"5038",NA,5,1453,"longfin mako","isurus paucus",2017
"5039",NA,7,2168,"longfin mako","isurus paucus",2017
"5040",NA,8,2675,"longfin mako","isurus paucus",2017
"5041",NA,10,4395,"longfin mako","isurus paucus",2017
"5042",NA,11,1119,"longfin mako","isurus paucus",2017
"5043",NA,1,23771,"chain catshark","scyliorhinus retifer",2017
"5044",NA,2,16116,"chain catshark","scyliorhinus retifer",2017
"5045",NA,3,9326,"chain catshark","scyliorhinus retifer",2017
"5046",NA,4,42218,"chain catshark","scyliorhinus retifer",2017
"5047",NA,5,1453,"chain catshark","scyliorhinus retifer",2017
"5048",NA,7,3107,"chain catshark","scyliorhinus retifer",2017
"5049",NA,8,2675,"chain catshark","scyliorhinus retifer",2017
"5050",NA,10,4395,"chain catshark","scyliorhinus retifer",2017
"5051",NA,11,1119,"chain catshark","scyliorhinus retifer",2017
"5052",NA,1,18305,"great lanternshark","etmopterus princeps",2017
"5053",NA,2,46606,"great lanternshark","etmopterus princeps",2017
"5054",NA,3,59638,"great lanternshark","etmopterus princeps",2017
"5055",NA,4,39691,"great lanternshark","etmopterus princeps",2017
"5056",NA,5,1453,"great lanternshark","etmopterus princeps",2017
"5057",NA,6,6675,"great lanternshark","etmopterus princeps",2017
"5058",NA,7,3398,"great lanternshark","etmopterus princeps",2017
"5059",NA,8,2675,"great lanternshark","etmopterus princeps",2017
"5060",NA,9,180,"great lanternshark","etmopterus princeps",2017
"5061",NA,10,4395,"great lanternshark","etmopterus princeps",2017
"5062",NA,11,1119,"great lanternshark","etmopterus princeps",2017
"5063",NA,1,22649,"atlantic angel shark","squatina dumeril",2017
"5064",NA,2,24291,"atlantic angel shark","squatina dumeril",2017
"5065",NA,3,32526,"atlantic angel shark","squatina dumeril",2017
"5066",NA,4,42218,"atlantic angel shark","squatina dumeril",2017
"5067",NA,5,1453,"atlantic angel shark","squatina dumeril",2017
"5068",NA,6,1231,"atlantic angel shark","squatina dumeril",2017
"5069",NA,7,3398,"atlantic angel shark","squatina dumeril",2017
"5070",NA,8,2675,"atlantic angel shark","squatina dumeril",2017
"5071",NA,9,180,"atlantic angel shark","squatina dumeril",2017
"5072",NA,10,4395,"atlantic angel shark","squatina dumeril",2017
"5073",NA,11,1119,"atlantic angel shark","squatina dumeril",2017
"5074",NA,1,4928,NA,"abyssobrotula galatheae",2017
"5075",NA,1,105258,"short snouted lancetfish","alepisaurus brevirostris",2017
"5076",NA,2,6553,"short snouted lancetfish","alepisaurus brevirostris",2017
"5077",NA,4,5024,"short snouted lancetfish","alepisaurus brevirostris",2017
"5078",NA,1,105282,NA,"aristostomias lunifer",2017
"5079",NA,2,49938,NA,"aristostomias lunifer",2017
"5080",NA,3,59638,NA,"aristostomias lunifer",2017
"5081",NA,4,42218,NA,"aristostomias lunifer",2017
"5082",NA,5,1453,NA,"aristostomias lunifer",2017
"5083",NA,6,6675,NA,"aristostomias lunifer",2017
"5084",NA,7,3398,NA,"aristostomias lunifer",2017
"5085",NA,8,2675,NA,"aristostomias lunifer",2017
"5086",NA,9,180,NA,"aristostomias lunifer",2017
"5087",NA,10,4395,NA,"aristostomias lunifer",2017
"5088",NA,11,1119,NA,"aristostomias lunifer",2017
"5089",NA,1,18528,NA,"bassozetus levistomatus",2017
"5090",NA,1,93090,"cusk eel","bassozetus normalis",2017
"5091",NA,4,1178,"cusk eel","bassozetus normalis",2017
"5092",NA,1,105282,NA,"bathophilus metallicus",2017
"5093",NA,2,49938,NA,"bathophilus metallicus",2017
"5094",NA,3,59638,NA,"bathophilus metallicus",2017
"5095",NA,4,42218,NA,"bathophilus metallicus",2017
"5096",NA,5,1453,NA,"bathophilus metallicus",2017
"5097",NA,6,6675,NA,"bathophilus metallicus",2017
"5098",NA,7,3398,NA,"bathophilus metallicus",2017
"5099",NA,8,2675,NA,"bathophilus metallicus",2017
"5100",NA,9,180,NA,"bathophilus metallicus",2017
"5101",NA,10,4395,NA,"bathophilus metallicus",2017
"5102",NA,11,1119,NA,"bathophilus metallicus",2017
"5103",NA,1,99353,"horned lantern fish","centrophryne spinulosa",2017
"5104",NA,2,75,"horned lantern fish","centrophryne spinulosa",2017
"5105",NA,4,11070,"horned lantern fish","centrophryne spinulosa",2017
"5106",NA,1,105282,"smooth dreamer","chaenophryne draco",2017
"5107",NA,2,8674,"smooth dreamer","chaenophryne draco",2017
"5108",NA,4,9389,"smooth dreamer","chaenophryne draco",2017
"5109",NA,1,64292,"problematic lanternfish","diaphus problematicus",2017
"5110",NA,4,9725,"problematic lanternfish","diaphus problematicus",2017
"5111",NA,10,306,"problematic lanternfish","diaphus problematicus",2017
"5112",NA,1,37216,"digitate cusk eel","dicrolene introniger",2017
"5113",NA,2,18459,"digitate cusk eel","dicrolene introniger",2017
"5114",NA,4,14276,"digitate cusk eel","dicrolene introniger",2017
"5115",NA,1,102388,"lobed dreamer","dolopichthys pullatus",2017
"5116",NA,2,10493,"lobed dreamer","dolopichthys pullatus",2017
"5117",NA,4,2320,"lobed dreamer","dolopichthys pullatus",2017
"5118",NA,1,102327,NA,"dysalotus oligoscolus",2017
"5119",NA,2,19339,NA,"dysalotus oligoscolus",2017
"5120",NA,4,5364,NA,"dysalotus oligoscolus",2017
"5121",NA,1,100306,"twinray dragonfish","eustomias satterleei",2017
"5122",NA,2,6981,"twinray dragonfish","eustomias satterleei",2017
"5123",NA,4,9590,"twinray dragonfish","eustomias satterleei",2017
"5124",NA,1,104543,NA,"eustomias simplex",2017
"5125",NA,2,27372,NA,"eustomias simplex",2017
"5126",NA,4,42208,NA,"eustomias simplex",2017
"5127",NA,5,1453,NA,"eustomias simplex",2017
"5128",NA,8,851,NA,"eustomias simplex",2017
"5129",NA,10,4395,NA,"eustomias simplex",2017
"5130",NA,11,690,NA,"eustomias simplex",2017
"5131",NA,1,16211,NA,"gigantactis gibbsi",2017
"5132",NA,2,4139,NA,"gigantactis gibbsi",2017
"5133",NA,1,14178,NA,"gigantactis ios",2017
"5134",NA,2,2604,NA,"gigantactis ios",2017
"5135",NA,1,24775,NA,"gigantactis longicirra",2017
"5136",NA,4,1052,NA,"gigantactis longicirra",2017
"5137",NA,1,105282,"cosmopolitan whipnose","gigantactis vanhoeffeni",2017
"5138",NA,2,12645,"cosmopolitan whipnose","gigantactis vanhoeffeni",2017
"5139",NA,4,15440,"cosmopolitan whipnose","gigantactis vanhoeffeni",2017
"5140",NA,1,105282,"soft leafvent angler","haplophryne mollis",2017
"5141",NA,2,49938,"soft leafvent angler","haplophryne mollis",2017
"5142",NA,3,59638,"soft leafvent angler","haplophryne mollis",2017
"5143",NA,4,42218,"soft leafvent angler","haplophryne mollis",2017
"5144",NA,5,127,"soft leafvent angler","haplophryne mollis",2017
"5145",NA,6,6675,"soft leafvent angler","haplophryne mollis",2017
"5146",NA,7,3398,"soft leafvent angler","haplophryne mollis",2017
"5147",NA,8,2675,"soft leafvent angler","haplophryne mollis",2017
"5148",NA,9,180,"soft leafvent angler","haplophryne mollis",2017
"5149",NA,10,3047,"soft leafvent angler","haplophryne mollis",2017
"5150",NA,11,1119,"soft leafvent angler","haplophryne mollis",2017
"5151",NA,1,105282,"footballfish","himantolophus albinares",2017
"5152",NA,2,49938,"footballfish","himantolophus albinares",2017
"5153",NA,3,29677,"footballfish","himantolophus albinares",2017
"5154",NA,4,42218,"footballfish","himantolophus albinares",2017
"5155",NA,5,1453,"footballfish","himantolophus albinares",2017
"5156",NA,7,2950,"footballfish","himantolophus albinares",2017
"5157",NA,8,2675,"footballfish","himantolophus albinares",2017
"5158",NA,10,4395,"footballfish","himantolophus albinares",2017
"5159",NA,11,1119,"footballfish","himantolophus albinares",2017
"5160",NA,1,88245,NA,"himantolophus brevirostris",2017
"5161",NA,4,419,NA,"himantolophus brevirostris",2017
"5162",NA,1,95667,NA,"himantolophus rostratus",2017
"5163",NA,2,3055,NA,"himantolophus rostratus",2017
"5164",NA,1,105282,NA,"kali kerberti",2017
"5165",NA,2,6165,NA,"kali kerberti",2017
"5166",NA,4,7255,NA,"kali kerberti",2017
"5167",NA,1,100365,NA,"kali macrura",2017
"5168",NA,2,4351,NA,"kali macrura",2017
"5169",NA,4,889,NA,"kali macrura",2017
"5170",NA,1,105282,"mirror lanternfish","lampadena speculigera",2017
"5171",NA,2,49938,"mirror lanternfish","lampadena speculigera",2017
"5172",NA,3,59638,"mirror lanternfish","lampadena speculigera",2017
"5173",NA,4,42218,"mirror lanternfish","lampadena speculigera",2017
"5174",NA,5,1453,"mirror lanternfish","lampadena speculigera",2017
"5175",NA,6,6675,"mirror lanternfish","lampadena speculigera",2017
"5176",NA,7,3398,"mirror lanternfish","lampadena speculigera",2017
"5177",NA,8,2675,"mirror lanternfish","lampadena speculigera",2017
"5178",NA,9,180,"mirror lanternfish","lampadena speculigera",2017
"5179",NA,10,4395,"mirror lanternfish","lampadena speculigera",2017
"5180",NA,11,1119,"mirror lanternfish","lampadena speculigera",2017
"5181",NA,1,105282,"dotback lanternfish","lampanyctus photonotus",2017
"5182",NA,2,49938,"dotback lanternfish","lampanyctus photonotus",2017
"5183",NA,3,57770,"dotback lanternfish","lampanyctus photonotus",2017
"5184",NA,4,42218,"dotback lanternfish","lampanyctus photonotus",2017
"5185",NA,5,1453,"dotback lanternfish","lampanyctus photonotus",2017
"5186",NA,6,2045,"dotback lanternfish","lampanyctus photonotus",2017
"5187",NA,7,3398,"dotback lanternfish","lampanyctus photonotus",2017
"5188",NA,8,2675,"dotback lanternfish","lampanyctus photonotus",2017
"5189",NA,9,151,"dotback lanternfish","lampanyctus photonotus",2017
"5190",NA,10,4395,"dotback lanternfish","lampanyctus photonotus",2017
"5191",NA,11,1119,"dotback lanternfish","lampanyctus photonotus",2017
"5192",NA,1,25570,NA,"lamprogrammus brunswigi",2017
"5193",NA,2,21473,NA,"lamprogrammus brunswigi",2017
"5194",NA,4,18287,NA,"lamprogrammus brunswigi",2017
"5195",NA,1,16596,"scaleline cusk","lamprogrammus shcherbachevi",2017
"5196",NA,2,3675,"scaleline cusk","lamprogrammus shcherbachevi",2017
"5197",NA,1,105282,"plainchin dreamarm","leptacanthichthys gracilispinis",2017
"5198",NA,2,49938,"plainchin dreamarm","leptacanthichthys gracilispinis",2017
"5199",NA,3,59638,"plainchin dreamarm","leptacanthichthys gracilispinis",2017
"5200",NA,4,42218,"plainchin dreamarm","leptacanthichthys gracilispinis",2017
"5201",NA,5,1453,"plainchin dreamarm","leptacanthichthys gracilispinis",2017
"5202",NA,6,6675,"plainchin dreamarm","leptacanthichthys gracilispinis",2017
"5203",NA,7,3398,"plainchin dreamarm","leptacanthichthys gracilispinis",2017
"5204",NA,8,2675,"plainchin dreamarm","leptacanthichthys gracilispinis",2017
"5205",NA,9,180,"plainchin dreamarm","leptacanthichthys gracilispinis",2017
"5206",NA,10,4395,"plainchin dreamarm","leptacanthichthys gracilispinis",2017
"5207",NA,11,1119,"plainchin dreamarm","leptacanthichthys gracilispinis",2017
"5208",NA,1,105282,"barebelly lanternfish","loweina interrupta",2017
"5209",NA,2,49938,"barebelly lanternfish","loweina interrupta",2017
"5210",NA,3,59638,"barebelly lanternfish","loweina interrupta",2017
"5211",NA,4,42218,"barebelly lanternfish","loweina interrupta",2017
