term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,intercept,rmse,rsquared,mae,model,goal,lag,model_error
factor(year)2007,-6.199347961550579e-4,0.0128474335714554,-0.048253590314912186,0.9616407232571289,0.4333704850888225,-378.7401031739062,7,11,37,TRUE,0.0319986686618736,0.315948282644317,0.023944389819291943,prs_ecol_only,HAB,5,NA
factor(year)2008,-0.024942211942399956,0.011723910256824841,-2.127465273617251,0.03662492907495345,0.4333704850888225,-378.7401031739062,7,11,37,TRUE,0.0319986686618736,0.315948282644317,0.023944389819291943,prs_ecol_only,HAB,5,NA
factor(year)2009,-0.04429111819708504,0.0116682827107862,-3.7958557651454727,2.9392227894993196e-4,0.4333704850888225,-378.7401031739062,7,11,37,TRUE,0.0319986686618736,0.315948282644317,0.023944389819291943,prs_ecol_only,HAB,5,NA
factor(year)2010,-0.05757731609628195,0.012146055995507984,-4.740412535359294,9.747457345559239e-6,0.4333704850888225,-378.7401031739062,7,11,37,TRUE,0.0319986686618736,0.315948282644317,0.023944389819291943,prs_ecol_only,HAB,5,NA
factor(year)2011,-0.0558054792838564,0.012256137834587944,-4.553267924775472,1.9737658835518738e-5,0.4333704850888225,-378.7401031739062,7,11,37,TRUE,0.0319986686618736,0.315948282644317,0.023944389819291943,prs_ecol_only,HAB,5,NA
factor(year)2012,-0.04936001231989987,0.012495629812122924,-3.9501820286010805,1.7327918843885255e-4,0.4333704850888225,-378.7401031739062,7,11,37,TRUE,0.0319986686618736,0.315948282644317,0.023944389819291943,prs_ecol_only,HAB,5,NA
(Intercept),-0.08745932266589881,0.04474592317099246,-1.954576338310889,0.05431123096178216,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
pressures,0.0032272930456927517,0.0010599454531880778,3.044772762584885,0.003198630051851753,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(region_id)1,0.10641409085375471,0.04014612231308473,2.6506692233902602,0.009770537953571164,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(region_id)2,0.09763680256708213,0.02150701367975901,4.539765679275662,2.075721329737417e-5,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(region_id)3,0.06145105889144021,0.019236174905942267,3.1945570879820444,0.0020394897040535483,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(region_id)4,0.03214913724031452,0.01915533165974579,1.6783388464045612,0.09738867382234,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(region_id)5,0.006193656913143837,0.0145599668219974,0.42538949359323913,0.6717548955688755,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(region_id)6,0.012544867164885362,0.015870137975017237,0.7904699495765876,0.4317130637573261,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(region_id)7,0.0705110076462684,0.01675684202938756,4.207893559097155,6.987056795476471e-5,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(region_id)8,0.01426726268248636,0.015805787177851006,0.9026606850988975,0.3695580554774809,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(region_id)9,0.029445990581037126,0.014482706274859754,2.033182888763811,0.04552598963152566,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(region_id)10,0.012529550810029055,0.014396725802514937,0.8703055807203254,0.3868740488003237,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(region_id)11,0.03964919932426464,0.01431623042957247,2.769527880912203,0.007051078524321679,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(year)2006,6.898525110005125e-5,0.01164453172920527,0.005924261507831319,0.9952886740739975,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(year)2007,-0.005206698134068265,0.012283899694386096,-0.4238636152693265,0.6728625641982722,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(year)2008,-0.02821306396448067,0.011635757968158397,-2.4246863884318124,0.017697019389008577,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(year)2009,-0.04046496576157842,0.011631218721251583,-3.4789962024911665,8.365251355117893e-4,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(year)2010,-0.058178193868319336,0.012205596234403156,-4.76651797675693,8.824367448388356e-6,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(year)2011,-0.04977193377010872,0.011781358048055189,-4.224634678539868,6.57968643172864e-5,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
factor(year)2012,-0.042177095387185635,0.011837838504109615,-3.5629051175637736,6.375044650049733e-4,0.43331519884012115,-378.73073687577636,7,11,37,TRUE,0.03197389707736712,0.3169007489050467,0.02388284625276289,prs_ecol_soc,HAB,5,NA
(Intercept),0.04320503216886879,0.013334334569265876,3.2401341022634513,0.0017653513565912076,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(region_id)1,-0.00787242412683996,0.014986498277349247,-0.5253011064458216,0.6008832915842903,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(region_id)2,0.04856581180732375,0.014986498277349257,3.240637733280669,0.0017626132696006165,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(region_id)3,0.022078083733988573,0.014986498277349256,1.4731982965865755,0.14477386449852658,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(region_id)4,-0.006856733333189567,0.014986498277349254,-0.4575273827344246,0.6485804079726385,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(region_id)5,0.015419680907517925,0.014986498277349256,1.0289048597045105,0.30674562476798717,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(region_id)6,-0.008779471634529573,0.014986498277349259,-0.5858254191240226,0.5597060665070142,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(region_id)7,0.0436236224593406,0.014986498277349254,2.910861607028894,0.004711561552691308,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(region_id)8,-0.006609289206838686,0.014986498277349254,-0.4410162457248624,0.6604370536861554,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(region_id)9,0.021426167362490575,0.014986498277349259,1.4296980499356742,0.15684867663788776,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(region_id)10,0.018955898087264684,0.014986498277349256,1.264865062969034,0.20973447567566622,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(region_id)11,0.03519150080490144,0.014986498277349256,2.3482137156810157,0.021431630978447094,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(year)2006,-0.0018270494132444572,0.012236424603534921,-0.149312358179909,0.8816975481506925,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(year)2007,-0.01726601648147354,0.012236424603534924,-1.4110344353762978,0.1622621407808348,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(year)2008,-0.029517428237114864,0.012236424603534923,-2.412259233680704,0.018234075484218407,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(year)2009,-0.041314819596944205,0.012236424603534921,-3.376380024031609,0.00115370030776959,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(year)2010,-0.04687997879752332,0.012236424603534921,-3.831182744670399,2.585587732406571e-4,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(year)2011,-0.04400045804006154,0.012236424603534924,-3.595859040993923,5.685487553870007e-4,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
factor(year)2012,-0.03541860586733075,0.012236424603534923,-2.8945224618226173,0.004938020984659342,0.3724470605263429,-370.9679236695791,7,11,36,TRUE,0.03346728003896967,0.2562400585582233,0.023980942412813438,intercept only,HAB,5,NA
(Intercept),0.030511267363578662,0.03836345224616876,0.7953212126947133,0.4303420842482535,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
prs_omit_soc,-1.692542298675998e-4,9.256485563501028e-4,-0.18284934244912682,0.8556863659759092,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(region_id)5,-0.0030456097513641644,0.01067366673355299,-0.28533865890624066,0.7766123655964103,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(region_id)6,-0.02529120619834503,0.015935348147249815,-1.5871135016720603,0.11905337157088379,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(region_id)7,-1.405387650564624e-4,0.011934685826626953,-0.011775656862530268,0.9906534104646436,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(region_id)8,-0.0015513653257267879,0.010705201715825008,-0.14491696344530117,0.8853832333926737,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(region_id)9,-0.014999681795280608,0.011056835983613945,-1.3565980193167284,0.18125543581616227,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(region_id)10,-0.018180751603139155,0.007956962715051011,-2.2848858608762,0.0267802455933035,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(region_id)11,0.025216683247519384,0.007825886143061117,3.222214428698014,0.0022872055128832494,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(year)2006,-7.320245441773798e-4,0.008456546283087162,-0.08656306246929753,0.9313789241412331,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(year)2007,-0.007881504755657784,0.016298568143196607,-0.4835703778646165,0.6308895436342279,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(year)2008,-0.01062999105481818,0.008092312930021911,-1.313591200283625,0.1952280830828494,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(year)2009,-0.015573911197004272,0.008592646290460554,-1.8124697177741658,0.07617066737311137,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(year)2010,-0.017513603697057085,0.013564083216778187,-1.2911748930730174,0.20282681289703514,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(year)2011,-0.017279398156477794,0.014651418429165002,-1.1793669152251878,0.2440647667107133,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
factor(year)2012,-0.017260568623405026,0.014740187890674642,-1.1709870153232511,0.24738449145062938,0.4942507377227442,-327.9209612584077,7,7,29,TRUE,0.017103375667203147,0.36524238369774414,0.012296783132976614,prs_ecol_only,HS,5,NA
(Intercept),-0.0040884167674233585,0.03151446143180291,-0.12973144967971817,0.8973210293605298,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
pressures,7.11226007546683e-4,7.877539962519331e-4,0.9028529349652762,0.3711125996480157,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(region_id)5,-0.0061148192400178915,0.007617362779719514,-0.802747540959714,0.4260776855394197,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(region_id)6,-0.01921791449543666,0.00834286322904563,-2.3035154679906054,0.02562462152035827,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(region_id)7,0.0070560398438421134,0.009570440795376325,0.7372742797020415,0.4645444172397707,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(region_id)8,0.004099632853655246,0.00875814589482326,0.4680936927618944,0.6418361865731177,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(region_id)9,-0.011385247546125802,0.007753231973114611,-1.4684518128189252,0.1485048152544752,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(region_id)10,-0.020279245542252484,0.007595170736361511,-2.6700183901286882,0.010320518316449933,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(region_id)11,0.027575785058827185,0.007689021334454793,3.586384256115802,7.834785251118288e-4,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(year)2006,0.0010339448084709891,0.007477210057794328,0.1382794920136279,0.8905980201262376,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(year)2007,3.763560888523352e-4,0.009652302916347135,0.038991325916112596,0.9690590279274409,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(year)2008,-0.009689051028184171,0.007399905400496838,-1.3093479583581753,0.19664970583067906,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(year)2009,-0.017378633499055506,0.007475111076803069,-2.3248662555644515,0.024355078104948708,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(year)2010,-0.025625531146153947,0.009966951885610129,-2.5710499499000314,0.01329405514298362,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(year)2011,-0.02412217717270214,0.00893514272977809,-2.699696904931392,0.009555850729469609,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
factor(year)2012,-0.023636765422551526,0.008644287889708646,-2.7343797111028656,0.008728431108324757,0.5023496389145816,-328.9541307370086,7,7,29,TRUE,0.017104257224395507,0.36972608832808274,0.012484599532803606,prs_ecol_soc,HS,5,NA
(Intercept),0.02362161526097747,0.0071408521532151355,3.307954674617083,0.0017659424106618367,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(region_id)5,-0.004443438122283184,0.007375040391235092,-0.6024967846364628,0.549621755155868,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(region_id)6,-0.022715368387547497,0.007375040391235094,-3.080033082197583,0.0033891253173382128,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(region_id)7,0.0015644860330722933,0.007375040391235091,0.2121325375968945,0.8328835954867613,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(region_id)8,-1.4549737888901036e-4,0.0073750403912350914,-0.019728350106655353,0.9843401914733294,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(region_id)9,-0.01350559008112434,0.007375040391235093,-1.8312564222936503,0.0731456523565399,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(region_id)10,-0.018692322512913945,0.007375040391235092,-2.534538324038054,0.014504483345157537,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(region_id)11,0.025655474838451153,0.007375040391235092,3.478689400663018,0.0010672207970460431,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(year)2006,1.5244184382632677e-17,0.007375040391235091,2.0669967314009176e-15,0.9999999999999983,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(year)2007,-0.00523077194814382,0.007375040391235092,-0.7092533288848641,0.4815285677605843,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(year)2008,-0.010051776292032973,0.007375040391235093,-1.362945253015707,0.1791306164827919,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(year)2009,-0.016357135145716566,0.0073750403912350914,-2.2179044829579913,0.031228540575851872,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(year)2010,-0.019586333309573156,0.0073750403912350914,-2.655759463073673,0.010647010243447535,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(year)2011,-0.01958633330957316,0.007375040391235094,-2.6557594630736725,0.010647010243447547,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
factor(year)2012,-0.019586333309573163,0.007375040391235094,-2.655759463073673,0.010647010243447535,0.5042270663166918,-331.60627800814365,7,7,28,TRUE,0.016857235179965912,0.3787211209930335,0.012093535758542048,intercept only,HS,5,NA
(Intercept),-0.006249521260691713,0.0060339113558900035,-1.0357330249128107,0.30551666133606903,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
prs_omit_soc,3.964143506084446e-5,1.8826046572846994e-4,0.21056696586536508,0.8341165342356581,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(region_id)5,0.0025512101612796823,0.0014649958005566945,1.741445375003962,0.08801168752731753,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(region_id)6,0.0033246641111105836,0.0033824659730007896,0.9829113249470691,0.3305796789997124,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(region_id)7,0.0032528140100628036,0.0030725697891424517,1.0586623684048713,0.29505220165584395,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(region_id)8,0.0033072714314776384,0.0033068839460502274,1.0001171753934317,0.32226910137132203,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(region_id)9,0.0032996404552284265,0.0032738296150285956,1.0078839900773533,0.31856411288997005,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(region_id)10,0.002959616045994032,0.0019213726798103768,1.5403654257674366,0.13003850867741143,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(region_id)11,0.0032610891596317544,0.0031079268958403602,1.0492811668113513,0.2993032725846369,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(year)2006,0.0027652243588144145,0.0014204837322153688,1.946677949279859,0.05743845130905774,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(year)2007,0.0028456469201941035,0.0015822668645393313,1.7984620571717518,0.07839370530673184,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(year)2008,0.002717505981359923,0.0013665427878941803,1.9885992633626601,0.05246301525109425,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(year)2009,0.002620384465460854,0.001370666797251316,1.9117589123160166,0.06188666327919753,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(year)2010,0.0025083974114139683,0.001555601440754444,1.6124936283148672,0.11341102938236972,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(year)2011,0.0024499262946992223,0.0017109189590820404,1.4319359088835404,0.15864213025394003,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
factor(year)2012,0.002429956921787322,0.0017708315260632113,1.3722123680446507,0.17637628881344491,-0.01989124179404045,-546.6363200488304,7,7,29,TRUE,0.0030742049466030512,8.422386330569684e-4,0.0013621579733728289,prs_ecol_only,ICO,5,NA
(Intercept),-0.002180606316092111,0.005700753221999207,-0.382511964853548,0.7037702086310409,-0.015338836572841297,-546.9226310887109,7,7,29,TRUE,0.0030703185335119614,8.183767159171514e-4,0.0013576027589796656,prs_ecol_soc,ICO,5,NA
pressures,-8.25755744281259e-5,1.6202145318532424e-4,-0.5096582755227721,0.6126262854817623,-0.015338836572841297,-546.9226310887109,7,7,29,TRUE,0.0030703185335119614,8.183767159171514e-4,0.0013576027589796656,prs_ecol_soc,ICO,5,NA
factor(region_id)5,0.0026502587062741017,0.0013466129257087905,1.968092430777119,0.05484845148146895,-0.015338836572841297,-546.9226310887109,7,7,29,TRUE,0.0030703185335119614,8.183767159171514e-4,0.0013576027589796656,prs_ecol_soc,ICO,5,NA
factor(region_id)6,0.002213537137017351,0.0016183721358309126,1.3677553437861594,0.17775860295954524,-0.015338836572841297,-546.9226310887109,7,7,29,TRUE,0.0030703185335119614,8.183767159171514e-4,0.0013576027589796656,prs_ecol_soc,ICO,5,NA
factor(region_id)7,0.0018446307582596986,0.002108066619784855,0.8750343755492689,0.38591279945267476,-0.015338836572841297,-546.9226310887109,7,7,29,TRUE,0.0030703185335119614,8.183767159171514e-4,0.0013576027589796656,prs_ecol_soc,ICO,5,NA
factor(region_id)8,0.0018594943616567607,0.0020857042065959147,0.8915427009142625,0.37708559131948427,-0.015338836572841297,-546.9226310887109,7,7,29,TRUE,0.0030703185335119614,8.183767159171514e-4,0.0013576027589796656,prs_ecol_soc,ICO,5,NA
factor(region_id)9,0.002135812877586877,0.0017077666069378495,1.2506468207716894,0.21712561125462865,-0.015338836572841297,-546.9226310887109,7,7,29,TRUE,0.0030703185335119614,8.183767159171514e-4,0.0013576027589796656,prs_ecol_soc,ICO,5,NA
factor(region_id)10,0.002431020556167427,0.0014262901407479493,1.704436206011068,0.09476542647135205,-0.015338836572841297,-546.9226310887109,7,7,29,TRUE,0.0030703185335119614,8.183767159171514e-4,0.0013576027589796656,prs_ecol_soc,ICO,5,NA
